S_time,R_time,Processors,sigma,id,type,Max_resource,Min_resource,Total_cost
35255799.0,7.537053,2,1.503331,13476,1,2,2,15.074106
35256502.589999996,14949.11095,2,0.00267,13477,1,2,2,29898.2219
35256998.43,3432.273498,3,0.957824,13478,1,3,3,10296.820494
35258993.3625,78413.62862,35,0.738371,13479,1,35,35,2744477.0017
35262050.6475,6000.946854,5,0.574883,13480,2,7,3,30004.73427
35264106.5625,42726.78315,59,0.34434,13481,1,59,59,2520880.20585
35265190.7625,12.401043,2,1.458824,13482,1,2,2,24.802086
35267811.885,2855.633091,9,0.86659,13483,1,9,9,25700.697819
35271965.212500006,112.110928,2,0.769912,13484,1,2,2,224.221856
35281873.7325,411963.1772,9,1.621339,13485,1,9,9,3707668.5948
35283614.625,16.139687,32,1.714305,13486,1,32,32,516.469984
35284864.3275,230.960154,2,1.047757,13487,1,2,2,461.920308
35290456.582499996,38.878009,15,0.410124,13488,1,15,15,583.170135
35292599.355000004,8496.814532,7,1.813127,13489,1,7,7,59477.701724
35292869.7,13.960749,4,1.805946,13490,1,4,4,55.842996
35306770.7175,1160859.711,5,0.951817,13491,2,7,3,5804298.555
35308254.5775,2826430.474,48,0.667342,13492,1,48,48,135668662.752
35311718.025000006,1713267.073,3,0.724216,13493,1,3,3,5139801.2190000005
35312868.9225,2363.319325,20,0.460828,13494,1,20,20,47266.3865
35314313.347500004,33658.89594,4,1.964723,13495,1,4,4,134635.58376
35317816.402499996,652423.9715,23,1.05441,13496,1,23,23,15005751.3445
35322246.6225,4893.612934,25,1.06009,13497,2,34,15,122340.32335
35324340.315,11.520246,90,0.611929,13498,1,90,90,1036.82214
35324782.7625,8478.490258,6,0.006714,13499,1,6,6,50870.941548
35325172.7325,24204.48734,7,1.046041,13500,1,7,7,169431.41138
35331234.63,11.778509,12,0.709732,13501,3,20,10,141.342108
35336653.29,15827.46328,77,1.627351,13502,1,77,77,1218714.67256
35337398.61,3143501.662,21,0.928791,13503,1,21,21,66013534.902
35338391.58,977453.387,17,1.362775,13504,1,17,17,16616707.579
35345997.599999994,4471.984314,36,0.876765,13505,1,36,36,160991.435304
35346839.707499996,193.578405,3,0.275941,13506,2,5,2,580.735215
35354486.625,80.084921,64,1.203819,13507,1,64,64,5125.434944
35370945.735,74133.62859,3,1.933254,13508,1,3,3,222400.88577
35373678.45,65270.36582,12,0.054475,13509,1,12,12,783244.38984
35380792.3275,58910.86527,2,1.379396,13510,2,3,2,117821.73054
35383809.7425,93252.54244,63,0.211738,13511,1,63,63,5874910.17372
35385913.3125,309230.5615,9,1.246261,13512,1,9,9,2783075.0535
35389015.972500004,36532.79075,3,0.45225,13513,1,3,3,109598.37225
35389613.13,71.372435,2,0.006693,13514,3,4,2,142.74487
35391186.99,415.830881,61,0.172022,13515,1,61,61,25365.683741
35397312.8025,24.729997,2,0.383815,13516,1,2,2,49.459994
35399200.650000006,3453.658408,14,0.807248,13517,1,14,14,48351.217712
35399890.222500004,410185.7852,8,0.500582,13518,1,8,8,3281486.2816
35402209.8075,6756.037615,2,1.232336,13519,1,2,2,13512.07523
35404420.230000004,919.919382,2,0.870773,13520,1,2,2,1839.838764
35408574.1575,2578105.513,32,0.234047,13521,1,32,32,82499376.416
35413497.787499994,57.90993,3,0.48999,13522,3,5,3,173.72979
35420760.7425,77196.4295,61,1.295202,13523,3,98,49,4708982.1995
35422445.61,969.611893,85,1.936031,13524,1,85,85,82417.010905
35424482.287499994,587.496439,3,1.218361,13525,1,3,3,1762.489317
35439978.12,5.11305,7,0.024085,13526,1,7,7,35.79135
35440487.625,60.452845,8,1.185583,13527,1,8,8,483.62276
35442168.480000004,94030.99202,12,1.492423,13528,1,12,12,1128371.90424
35442300.3,227479.1317,26,1.725326,13529,2,36,16,5914457.4242
35442711.457499996,654.939244,51,1.678482,13530,1,51,51,33401.901444
35444333.835,188.678171,28,1.517386,13531,3,45,23,5282.988788
35445153.255,118483.5081,71,0.276889,13532,2,96,43,8412329.075100001
35447425.462500006,1908494.89,86,1.751504,13533,1,86,86,164130560.54
35450382.787499994,794.487857,4,1.73684,13534,2,6,3,3177.951428
35453630.6775,264870.8209,74,0.017525,13535,1,74,74,19600440.7466
35455949.707499996,487894.2299,2,0.566394,13536,1,2,2,975788.4598
35458187.085,270202.957,2,0.319565,13537,1,2,2,540405.914
35458441.0575,714364.3489,5,1.705562,13538,2,7,3,3571821.7445
35464113.097500004,131.456022,87,0.207004,13539,1,87,87,11436.673914
35465701.95,1118.994182,12,1.686397,13540,1,12,12,13427.930184
35466647.0325,18.72679,2,1.304594,13541,1,2,2,37.45358
35467244.894999996,7.303081,2,1.729571,13542,1,2,2,14.606162
35468154.3825,167.960339,3,1.412697,13543,1,3,3,503.881017
35468915.94,15220.5841,5,0.175745,13544,1,5,5,76102.92050000001
35471521.335,49.724442,28,0.718534,13545,1,28,28,1392.284376
35471837.43,856728.0971,27,0.870051,13546,3,44,22,23131658.6217
35481394.6125,18.676598,53,0.278777,13547,2,72,32,989.859694
35491742.76,1321927.007,46,0.045396,13548,1,46,46,60808642.322
35496014.7675,75303.83924,2,0.725577,13549,1,2,2,150607.67848
35497632.1275,13.840351,2,1.756793,13550,1,2,2,27.680702
35499364.3875,93.43523,7,0.507466,13551,1,7,7,654.04661
35500276.777499996,20.95199,10,0.873367,13552,1,10,10,209.5199
35503825.5,1859.174324,25,0.271438,13553,1,25,25,46479.358100000005
35505688.605000004,25.804058,12,0.675893,13554,3,20,10,309.64869600000003
35508535.38,4949.134014,60,0.851137,13555,1,60,60,296948.04084000003
35511344.175,1983557.849,2,0.780264,13556,1,2,2,3967115.698
35515504.2675,878331.8951,2,1.206587,13557,1,2,2,1756663.7902
35516449.695,218.821431,4,0.413353,13558,1,4,4,875.285724
35516802.195,1894.109436,3,1.160272,13559,1,3,3,5682.328308
35517354.1425,7.973457,30,0.692631,13560,2,41,18,239.20371
35517538.755,39705.4072,70,1.676003,13561,1,70,70,2779378.504
35518004.167500004,36.293466,2,1.685008,13562,1,2,2,72.586932
35518236.8775,5.688395,9,0.009168,13563,3,15,8,51.195555
35519427.2175,51196.3667,75,1.866157,13564,1,75,75,3839727.5025
35520347.6775,223106.0635,6,1.821616,13565,1,6,6,1338636.381
35520424.53,67046.68514,8,1.450649,13566,1,8,8,536373.48112
35520801.832499996,27818.51133,30,1.613379,13567,1,30,30,834555.3399
35521202.9925,23034.79968,21,1.860018,13568,1,21,21,483730.79328
35524890.1725,377950.8829,11,1.437544,13569,1,11,11,4157459.711900001
35529351.6075,405.133654,12,0.278355,13570,1,12,12,4861.603848
35531391.832499996,364895.9005,2,1.659023,13571,1,2,2,729791.801
35533310.527499996,204252.8802,9,1.874284,13572,1,9,9,1838275.9218
35534919.75,210473.8932,3,0.579159,13573,1,3,3,631421.6795999999
35535934.8975,23.243622,4,0.704982,13574,2,6,3,92.974488
35536725.39,11956.03605,64,0.541963,13575,1,64,64,765186.3072
35537403.42,1614.145223,21,0.643626,13576,1,21,21,33897.049683
35537526.615,153218.9918,8,0.093539,13577,1,8,8,1225751.9344
35541909.9375,4534.003955,7,1.320595,13578,1,7,7,31738.027685
35542083.5025,48.702047,4,0.237384,13579,1,4,4,194.808188
35542430.0025,193835.511,18,0.257429,13580,1,18,18,3489039.198
35543308.1325,519353.661,29,1.273274,13581,1,29,29,15061256.169
35550627.255,872.830223,15,1.457484,13582,1,15,15,13092.453345
35555072.7375,39697.42499,10,1.23239,13583,1,10,10,396974.2499
35560632.6075,211476.498,4,1.057957,13584,1,4,4,845905.992
35561491.650000006,1917.851563,20,1.972492,13585,1,20,20,38357.03126
35566382.6175,480411.1004,6,1.582296,13586,2,9,4,2882466.6024
35568044.3925,3391.511785,48,0.550053,13587,1,48,48,162792.56568
35568052.065,319.425584,12,1.176041,13588,1,12,12,3833.107008
35571375.12,134478.466,29,1.580146,13589,1,29,29,3899875.514
35573311.207499996,924823.2111,3,1.46544,13590,3,5,3,2774469.6333
35574424.7625,1619.145772,59,0.633595,13591,1,59,59,95529.600548
35576308.695,2082.559797,4,1.732856,13592,1,4,4,8330.239188
35579528.8125,736.291332,32,0.300053,13593,1,32,32,23561.322624
35579775.6225,23.191161,2,0.920612,13594,1,2,2,46.382322
35586681.5025,88844.01809,10,1.636698,13595,1,10,10,888440.1809
35586979.462500006,181.246519,8,0.163821,13596,1,8,8,1449.972152
35587319.339999996,82047.87435,9,1.561778,13597,1,9,9,738430.8691499999
35587539.9525,123.061977,11,0.439733,13598,1,11,11,1353.681747
35588175.337500006,3673.414027,11,1.103294,13599,2,15,7,40407.554297
35592376.837500006,1834.447109,39,0.413869,13600,1,39,39,71543.437251
35593969.035000004,143.25928,20,0.098555,13601,1,20,20,2865.1856
35598265.14,1449743.125,6,1.26611,13602,1,6,6,8698458.75
35600537.0775,3654.042577,31,1.798838,13603,1,31,31,113275.319887
35601087.5325,262061.2162,13,0.664797,13604,1,13,13,3406795.8106
35602046.865,15.164908,12,0.444263,13605,1,12,12,181.978896
35606108.8875,1065.44816,2,0.039728,13606,2,3,2,2130.89632
35613858.4275,7578.980833,60,1.427954,13607,1,60,60,454738.84998
35628365.722500004,899223.7263,13,0.790635,13608,1,13,13,11689908.4419
35629799.1225,247974.852,2,0.672207,13609,1,2,2,495949.704
35632593.0225,22.888411,11,1.804779,13610,1,11,11,251.772521
35634058.7175,11748.01755,15,0.240919,13611,1,15,15,176220.26325000002
35637545.8725,302.014119,3,0.785935,13612,2,5,2,906.042357
35637912.712500006,1447.776522,62,1.552923,13613,1,62,62,89762.144364
35639581.4325,154278.7087,2,0.164725,13614,3,4,2,308557.4174
35640890.9775,29012.953,87,1.314211,13615,1,87,87,2524126.9110000003
35641807.92,3.016592,2,0.47278,13616,1,2,2,6.033184
35643053.0625,223684.8876,10,0.432039,13617,1,10,10,2236848.876
35646070.785000004,2348.665635,4,1.109477,13618,1,4,4,9394.66254
35647358.662499994,1085.292644,5,1.052056,13619,2,7,3,5426.463220000001
35649302.714999996,6.36104,83,1.08163,13620,1,83,83,527.96632
35654153.7,23.04197,37,0.292704,13621,2,50,23,852.5528899999999
35654760.480000004,408502.0452,38,1.870309,13622,3,61,31,15523077.7176
35655666.9525,6830.729419,56,0.409439,13623,1,56,56,382520.847464
35656181.144999996,4124.832237,4,0.161252,13624,1,4,4,16499.328948
35661642.8625,44862.6184,10,0.880793,13625,1,10,10,448626.184
35662580.3925,1011311.469,4,1.358134,13626,1,4,4,4045245.876
35664923.144999996,331122.4964,16,0.408976,13627,3,26,13,5297959.9424
35667273.42,3146703.299,43,0.421776,13628,1,43,43,135308241.857
35667494.7,1042020.064,10,1.625285,13629,1,10,10,10420200.64
35671008.412499994,20178.02307,18,1.024011,13630,1,18,18,363204.41526
35671878.3525,20646.70802,7,0.430222,13631,3,12,6,144526.95614
35673112.1475,983876.6059,87,1.790379,13632,1,87,87,85597264.71329999
35675209.815,202.959477,7,0.102236,13633,1,7,7,1420.716339
35677542.03,1744.598643,10,0.48325,13634,1,10,10,17445.98643
35679703.2825,27.912328,15,1.8516,13635,1,15,15,418.68492
35680601.82,40.055002,16,0.702574,13636,1,16,16,640.880032
35683565.160000004,7.734513,5,1.455663,13637,1,5,5,38.672565
35685894.015,397.323146,3,0.803574,13638,1,3,3,1191.969438
35686511.519999996,405505.279,12,0.434988,13639,1,12,12,4866063.347999999
35693977.019999996,18329.59503,6,1.124644,13640,1,6,6,109977.57018
35703350.962500006,3251873.114,2,1.228416,13641,1,2,2,6503746.228
35719323.4875,268.294899,2,1.21858,13642,1,2,2,536.589798
35719873.3125,1252728.891,29,0.288631,13643,1,29,29,36329137.839
35729427.457499996,6676.502555,2,0.445317,13644,3,4,2,13353.00511
35732978.04,3.554961,38,1.613515,13645,3,61,31,135.088518
35733883.755,494901.382,48,0.131893,13646,1,48,48,23755266.336
35734722.2475,11.026728,7,1.509282,13647,1,7,7,77.187096
35737453.777499996,111306.3048,2,0.92677,13648,1,2,2,222612.6096
35738365.1175,134.651886,4,0.896318,13649,2,6,3,538.607544
35738482.755,2181.620734,80,1.932553,13650,1,80,80,174529.65872
35738676.2475,66.830317,25,1.469426,13651,3,40,20,1670.757925
35738842.1025,1394.378077,56,1.590542,13652,1,56,56,78085.17231200001
35741813.714999996,4180.380367,15,1.493655,13653,1,15,15,62705.705505
35744881.005,11.782568,2,0.68041,13654,3,4,2,23.565136
35747285.64,5.669091,43,1.391103,13655,3,69,35,243.770913
35750873.28,25742.47885,78,0.451453,13656,3,125,63,2007913.3503
35751941.099999994,25.651232,45,0.746715,13657,1,45,45,1154.30544
35752301.894999996,229.088827,5,1.530417,13658,1,5,5,1145.444135
35752761.9225,9.905763,17,0.879824,13659,3,28,14,168.397971
35753027.662499994,99896.78996,67,1.871119,13660,1,67,67,6693084.92732
35754876.285000004,311.516599,2,0.656549,13661,1,2,2,623.033198
35756087.925,9740.01353,22,1.193685,13662,3,36,18,214280.29766
35759243.8575,113.568816,76,0.279775,13663,2,103,46,8631.230016
35759666.212500006,3.492899,71,0.363181,13664,2,96,43,247.995829
35767306.44,3.971939,49,1.363221,13665,1,49,49,194.625011
35768258.0625,10196.6458,3,1.251731,13666,3,5,3,30589.937400000003
35771417.6925,15.637548,47,0.866924,13667,1,47,47,734.9647560000001
35771740.0125,7.146014,2,1.129991,13668,3,4,2,14.292028
35772208.1475,492532.6467,63,1.595318,13669,1,63,63,31029556.7421
35773744.89,24649.47781,2,1.003911,13670,3,4,2,49298.95562
35774358.269999996,6791.457705,46,1.305594,13671,3,74,37,312407.05443
35777416.545,376.267878,41,1.038758,13672,1,41,41,15426.982998
35780215.035000004,259713.363,2,0.394187,13673,1,2,2,519426.726
35781829.05,9.258938,5,1.135626,13674,1,5,5,46.29469
35781900.7575,822.225456,10,1.78712,13675,2,14,6,8222.25456
35783641.695,1539.936531,46,1.056532,13676,1,46,46,70837.080426
35784649.980000004,253.140105,10,1.060016,13677,1,10,10,2531.40105
35785423.2375,354748.2673,5,1.132061,13678,1,5,5,1773741.3365
35788632.599999994,918697.8302,3,0.769925,13679,1,3,3,2756093.4906
35790845.7825,1138836.201,3,1.484746,13680,2,5,2,3416508.603
35791323.6375,62469.26615,57,0.685504,13681,1,57,57,3560748.1705500004
35797414.724999994,443918.436,2,1.894074,13682,1,2,2,887836.872
35809821.480000004,18276.09751,24,1.030442,13683,2,33,15,438626.34024
35810846.5125,109.966334,89,1.989786,13684,1,89,89,9787.003726
35813539.7025,163.733393,28,1.068353,13685,1,28,28,4584.535004
35813996.625,1951025.801,15,0.052786,13686,1,15,15,29265387.015
35820324.7725,462120.7009,7,1.968997,13687,1,7,7,3234844.9063
35829539.099999994,9.341729,2,0.174394,13688,1,2,2,18.683458
35831666.4075,11.377161,20,0.293383,13689,3,32,16,227.54322
35832208.9425,276065.7295,51,1.619271,13690,1,51,51,14079352.2045
35833158.765,30.324299,2,0.858026,13691,1,2,2,60.648598
35833816.56,125.523694,20,0.748488,13692,1,20,20,2510.47388
35836423.8225,1872.774643,3,1.578449,13693,1,3,3,5618.323929
35839120.74,262718.2207,11,0.829252,13694,1,11,11,2889900.4277
35840645.5575,451853.8534,2,0.427025,13695,2,3,2,903707.7068
35841925.2375,4.30869,42,0.965849,13696,1,42,42,180.96498000000005
35843076.585,35.714695,2,1.496829,13697,2,3,2,71.42939
35843998.86,4487.080775,52,0.732073,13698,1,52,52,233328.20030000003
35848617.855000004,81818.98729,6,0.649898,13699,1,6,6,490913.92374
35849166.51,38880.88003,5,0.679573,13700,2,7,3,194404.40015
35852805.5325,788436.3787,73,0.500201,13701,1,73,73,57555855.6451
35852918.1975,485974.5837,2,1.568669,13702,1,2,2,971949.1674
35852990.0625,1150.671424,11,1.949815,13703,1,11,11,12657.385664
35858298.36,36940.26367,24,0.01376,13704,1,24,24,886566.32808
35859622.95,35.438001,34,1.930882,13705,1,34,34,1204.892034
35862749.7675,145333.3663,3,1.289546,13706,1,3,3,436000.0989
35866080.0675,740487.1598,2,0.466042,13707,1,2,2,1480974.3196
35871519.255,42.588644,2,0.523889,13708,1,2,2,85.177288
35874247.74,78.504344,7,1.751855,13709,3,12,6,549.5304080000001
35875673.3625,3.310652,55,0.563456,13710,1,55,55,182.08586
35875860.8025,652389.8528,3,1.418074,13711,1,3,3,1957169.5584
35876814.945,3.508519,17,1.755647,13712,1,17,17,59.644823
35877596.8425,26.755883,12,1.509805,13713,1,12,12,321.070596
35878557.089999996,613361.1387,14,1.397249,13714,1,14,14,8587055.9418
35880089.0775,6.063238,6,1.918985,13715,3,10,5,36.379428
35881485.037499994,5385.344458,67,0.94668,13716,1,67,67,360818.078686
35881625.902499996,826.03056,24,0.278111,13717,1,24,24,19824.73344
35883167.722500004,321410.6985,2,0.359673,13718,2,3,2,642821.397
35883815.6025,1093444.196,50,0.659172,13719,1,50,50,54672209.8
35887348.042500004,4.077676,13,1.679936,13720,1,13,13,53.009788
35888290.035000004,741.429037,33,0.147415,13721,2,45,20,24467.158221
35889230.295,28885.87732,57,1.262719,13722,1,57,57,1646495.00724
35890104.9075,9376.555757,12,0.84063,13723,1,12,12,112518.669084
35891228.7975,2296568.325,12,1.549636,13724,1,12,12,27558819.9
35894728.2375,6748.489033,2,0.260758,13725,2,3,2,13496.978066
35895473.7525,670.637583,60,0.615045,13726,1,60,60,40238.25498
35896691.295,3.210163,17,0.797587,13727,1,17,17,54.572771
35896740.6825,11.490171,28,1.752191,13728,1,28,28,321.724788
35897100.0,11195.49229,4,0.817594,13729,3,7,4,44781.96916
35906765.714999996,6.836566,85,1.151632,13730,1,85,85,581.10811
35911884.7275,343164.0336,6,0.433279,13731,1,6,6,2058984.2016000005
35915266.905,2107307.339,5,0.361834,13732,1,5,5,10536536.695
35916661.349999994,228023.1529,4,0.423771,13733,1,4,4,912092.6116
35919335.722500004,43.996337,4,0.195393,13734,1,4,4,175.985348
35928350.0925,2131055.654,20,0.67712,13735,1,20,20,42621113.08
35929385.49,468.382793,8,1.318759,13736,1,8,8,3747.062344
35932794.285000004,203792.3758,33,1.32109,13737,2,45,20,6725148.4014
35933562.75,1317160.876,85,0.205111,13738,2,115,51,111958674.46
35937069.0,43340.25316,64,1.084265,13739,1,64,64,2773776.20224
35942375.76,830868.9422,2,0.870048,13740,3,4,2,1661737.8844
35947110.78,1973.583813,79,1.648379,13741,1,79,79,155913.121227
35949880.935,3005.199171,3,1.567277,13742,3,5,3,9015.597513
35955702.255,6.439748,75,1.769453,13743,1,75,75,482.9811
35955771.712500006,19064.99873,19,1.91837,13744,1,19,19,362234.97587
35956469.61,64.373428,7,1.379145,13745,1,7,7,450.613996
35959427.5575,270679.6355,20,0.832845,13746,1,20,20,5413592.709999999
35960500.275000006,9487.813489,26,1.263342,13747,3,42,21,246683.150714
35962169.4825,2409933.119,58,1.393096,13748,2,79,35,139776120.902
35969639.332499996,215265.5197,40,0.028205,13749,1,40,40,8610620.788
35971287.9075,2761783.159,5,0.364348,13750,1,5,5,13808915.795
35979041.4375,1581729.067,3,0.945848,13751,1,3,3,4745187.201
35979230.3175,189935.4531,8,1.188794,13752,1,8,8,1519483.6248
35980110.7725,107.892632,36,0.873029,13753,3,58,29,3884.134752
35984377.455,1993664.474,50,0.192595,13754,1,50,50,99683223.7
35985588.3225,25.398218,9,0.891522,13755,1,9,9,228.583962
35990471.385,2402943.719,3,0.946529,13756,1,3,3,7208831.157
35996419.207499996,4415.597517,2,0.540513,13757,1,2,2,8831.195034
35997187.837500006,48.737117,36,0.406571,13758,1,36,36,1754.536212
36011224.0125,1034365.766,2,1.592183,13759,1,2,2,2068731.532
36011380.222500004,2902781.845,5,1.618788,13760,1,5,5,14513909.225
36011435.3175,1332.693229,3,0.888827,13761,3,5,3,3998.079687
36013770.6075,12355.11172,49,1.12946,13762,1,49,49,605400.4742800001
36023722.425,32094.25192,15,0.25997,13763,1,15,15,481413.7788
36025082.0475,576269.5463,2,0.774483,13764,2,3,2,1152539.0926
36025263.0075,696.885825,89,1.971392,13765,1,89,89,62022.838425
36028010.722500004,1195945.556,3,1.335093,13766,1,3,3,3587836.6680000005
36031459.349999994,24065.5451,3,1.017131,13767,1,3,3,72196.6353
36038816.205,1041085.152,23,1.844034,13768,1,23,23,23944958.496
36039527.0925,1504916.601,2,0.716985,13769,3,4,2,3009833.202
36045893.685,1696353.534,72,0.451262,13770,1,72,72,122137454.448
36055260.1125,27.258547,27,0.04679,13771,1,27,27,735.980769
36055478.22,534.324519,2,0.198693,13772,1,2,2,1068.649038
36056031.6075,489.849911,23,1.969442,13773,1,23,23,11266.547953
36056687.175,5.578281,36,0.935845,13774,2,49,22,200.818116
36060058.5525,73.143313,61,0.850017,13775,1,61,61,4461.742093000001
36060098.085,3725.035879,12,1.868608,13776,2,17,8,44700.430548
36060428.910000004,1928910.877,57,1.226027,13777,1,57,57,109947919.989
36068760.075,4950.529016,6,0.226632,13778,2,9,4,29703.174096
36071163.765,1112383.242,90,0.171118,13779,2,122,54,100114491.78
36071515.972500004,491291.3413,73,1.333354,13780,1,73,73,35864267.9149
36071738.46,1457164.077,13,1.65836,13781,2,18,8,18943133.001
36076703.6925,246887.5533,53,1.381116,13782,1,53,53,13085040.3249
36077963.527499996,8478.537786,25,1.028546,13783,1,25,25,211963.44465
36078910.605000004,6775.941861,26,0.108376,13784,1,26,26,176174.488386
36081654.8175,1623.793673,15,0.697314,13785,1,15,15,24356.905095
36083474.0625,66.202358,7,0.900435,13786,3,12,6,463.416506
36084283.7175,504.122357,43,0.589721,13787,1,43,43,21677.261351
36088515.480000004,1445.897267,2,0.154682,13788,1,2,2,2891.794534
36089231.175,46973.04562,25,0.941846,13789,1,25,25,1174326.1405
36089532.0525,30.535493,32,1.21762,13790,1,32,32,977.135776
36091716.705,1840191.926,21,0.049357,13791,1,21,21,38644030.446
36095768.4375,4320.089102,11,1.228146,13792,1,11,11,47520.980122
36098040.735,376.636344,5,0.500419,13793,1,5,5,1883.18172
36099652.17,1524.476724,2,1.103304,13794,1,2,2,3048.953448
36103586.925,229.728558,3,1.856812,13795,2,5,2,689.185674
36105795.81,266410.8286,72,0.387952,13796,1,72,72,19181579.6592
36110411.3925,18401.15141,6,1.689508,13797,1,6,6,110406.90846
36111364.230000004,6.615965,3,0.448613,13798,1,3,3,19.847895
36116346.945,22995.44797,2,0.98095,13799,1,2,2,45990.89594
36117428.542500004,4.56614,5,1.495828,13800,3,8,4,22.8307
36117800.37,2146404.346,56,0.175384,13801,1,56,56,120198643.376
36118820.1075,3972.28679,26,1.253487,13802,1,26,26,103279.45654
36123843.675,196341.7824,5,1.066683,13803,1,5,5,981708.912
36123868.6125,71.184855,24,0.331374,13804,1,24,24,1708.43652
36126464.82,236.743445,2,0.777603,13805,2,3,2,473.48689
36126493.425,6.000616,43,0.661859,13806,1,43,43,258.026488
36128780.587500006,47.247611,32,0.62125,13807,3,52,26,1511.923552
36129844.087500006,2747703.079,38,0.766833,13808,1,38,38,104412717.002
36131582.37,4729.662683,7,1.705171,13809,1,7,7,33107.638780999994
36139191.089999996,369071.672,4,1.507348,13810,1,4,4,1476286.688
36139967.849999994,16.803011,5,1.676662,13811,1,5,5,84.015055
36145345.68,296935.4436,13,1.925148,13812,1,13,13,3860160.7668
36148012.8825,585.028298,5,0.25562,13813,1,5,5,2925.14149
36149168.25,185106.2279,22,0.891423,13814,1,22,22,4072337.0138
36152387.685,1870844.128,25,1.407212,13815,1,25,25,46771103.2
36153072.3225,113054.023,20,0.120512,13816,1,20,20,2261080.46
36154141.08,211683.4856,18,1.974582,13817,1,18,18,3810302.7408
36159128.205,14.840133,9,1.421688,13818,1,9,9,133.561197
36160346.9325,8.070438,8,1.967802,13819,2,11,5,64.563504
36165360.675,18188.36366,87,1.648418,13820,1,87,87,1582387.63842
36170001.795,15.027853,2,1.751573,13821,1,2,2,30.055706
36170443.2825,23601.36269,14,1.00013,13822,1,14,14,330419.07766
36176760.8925,29.482613,10,1.449362,13823,1,10,10,294.82613000000003
36181716.855000004,559098.7533,4,1.237864,13824,1,4,4,2236395.0132
36184503.7275,91.932406,20,1.602083,13825,3,32,16,1838.64812
36184916.295,1582752.846,48,1.692713,13826,2,65,29,75972136.608
36185109.105000004,3.729748,55,1.92194,13827,1,55,55,205.13614
36186013.575,218908.7133,12,0.569743,13828,1,12,12,2626904.5596000003
36189718.2525,543.371937,9,1.50175,13829,2,13,6,4890.347433
36190960.6275,824826.4099,80,1.77645,13830,1,80,80,65986112.792
36192497.0175,75.92589,32,0.420822,13831,2,44,20,2429.62848
36192507.18,7.341509,83,1.705461,13832,3,133,67,609.345247
36193247.3775,156996.6817,65,1.282445,13833,1,65,65,10204784.3105
36193773.0525,381.945427,12,0.708933,13834,1,12,12,4583.345124
36194186.4975,12013.99142,2,0.647186,13835,1,2,2,24027.98284
36200046.93,1525771.888,4,0.155575,13836,1,4,4,6103087.552
36200735.332499996,19960.62996,2,1.068862,13837,2,3,2,39921.25992
36206770.845,4789.294536,60,0.161101,13838,1,60,60,287357.67216
36207293.535000004,324634.9109,3,1.490082,13839,2,5,2,973904.7327
36207547.32,7499.207222,41,0.91104,13840,1,41,41,307467.496102
36209592.2475,220.706705,11,0.929389,13841,1,11,11,2427.773755
36209981.595,8386.457926,14,0.220161,13842,1,14,14,117410.41096399998
36212302.62,603559.4064,4,0.954366,13843,3,7,4,2414237.6256
36217725.5175,9066.472134,70,0.066993,13844,1,70,70,634653.04938
36220648.4325,418891.2101,10,0.983201,13845,1,10,10,4188912.101
36220738.964999996,769.769992,3,1.579309,13846,1,3,3,2309.309976
36227427.787499994,92.817075,3,1.182584,13847,1,3,3,278.451225
36228022.2825,1626.38152,4,0.748913,13848,1,4,4,6505.52608
36228208.980000004,166484.1443,8,0.425816,13849,2,11,5,1331873.1544
36228620.4375,331.388564,44,1.595501,13850,1,44,44,14581.096816
36230450.115,16.934296,3,1.974666,13851,1,3,3,50.802888
36230964.3825,1707491.049,2,1.962768,13852,3,4,2,3414982.098
36231329.22,6.786578,86,0.066839,13853,1,86,86,583.645708
36232256.144999996,307359.662,2,1.967516,13854,2,3,2,614719.324
36233319.089999996,1000127.252,87,0.214358,13855,1,87,87,87011070.924
36236908.155,1913727.925,9,0.185315,13856,3,15,8,17223551.325
36237369.855000004,10812.08049,54,0.124277,13857,1,54,54,583852.34646
36239182.125,647108.4636,11,1.029809,13858,2,15,7,7118193.0996
36242577.6075,629.633031,64,0.524933,13859,1,64,64,40296.513984
36244030.162499994,1976908.139,4,1.352786,13860,2,6,3,7907632.556
36246103.230000004,349.148123,49,0.885018,13861,1,49,49,17108.258027
36246129.2625,47573.96886,7,0.912415,13862,1,7,7,333017.78202
36250758.292500004,179.331505,6,0.107544,13863,1,6,6,1075.98903
36250881.4875,6594.552759,3,0.967369,13864,1,3,3,19783.658277
36256777.3575,110535.676,8,0.056573,13865,3,13,7,884285.408
36257138.07,12902.07723,84,0.237968,13866,1,84,84,1083774.48732
36257327.085,8438.546852,17,1.585188,13867,1,17,17,143455.296484
36264284.955,159376.2249,25,0.961158,13868,1,25,25,3984405.6225
36266107.214999996,25427.3771,12,1.750737,13869,1,12,12,305128.52520000003
36266413.162499994,304773.3614,4,0.258733,13870,1,4,4,1219093.4456
36269338.417500004,77.719162,2,1.558963,13871,2,3,2,155.438324
36275683.665,25389.68884,49,0.141636,13872,1,49,49,1244094.7531599998
36280775.730000004,3.044658,5,1.525693,13873,1,5,5,15.22329
36283484.595,318985.4772,14,0.12826,13874,3,23,12,4465796.6808
36284018.49,7416.547989,77,0.696644,13875,1,77,77,571074.195153
36285071.82,81.863213,4,1.852406,13876,1,4,4,327.452852
36286496.535000004,100.574361,15,1.298098,13877,1,15,15,1508.615415
36286879.5225,84726.70781,22,1.455758,13878,2,30,14,1863987.57182
