S_time,R_time,Processors,sigma
790665.8904,11802.45408,6,1.645186
790673.1295,3.210161,3,1.611901
790737.4852,94.397453,26,0.769456
790743.2344,2300.934514,2,1.602578
791054.2842,8.578468,18,1.564853
791155.2104,9536.204721,24,0.3805
791157.7724,6386.919473,21,0.70871
791180.1692,21.909206,18,1.647624
791221.2237,8.043045,6,0.4657
791229.636,9.320393,3,1.783461
791274.4582,8583.626938,2,0.205332
791330.6599,26.290398,12,0.195819
791381.2377,4.659513,4,0.194259
791382.3586,2270.573968,14,1.339121
791404.0593,8.771339,17,0.146228
791493.9729,11053.67301,8,0.83293
791540.0262,5098.874097,20,0.911696
791589.2358,3457.437244,3,1.934896
791614.1976,63.175536,50,1.822279
791669.3431,8246.844252,3,1.940376
791683.987,793.337179,17,0.863979
791859.7947,664.976363,14,1.027348
791902.5246,11092.01684,36,0.289807
791914.2135,335.35773,3,1.958409
792058.7107,600.840889,33,1.999827
792124.5035,63.557158,6,0.926433
792126.8596,20.509417,50,1.270003
792149.9077,1147.187865,3,0.523407
792215.9159,1500.853415,2,0.273444
792253.3861,12222.7331,5,1.308283
792260.549,1738.98503,9,1.419749
792477.3601,19958.82405,2,0.822074
792528.4948,78.253555,17,0.621198
792587.8833,14122.30495,17,1.141264
792596.1953,5719.72215,45,1.911406
792610.8122,149.524269,46,0.252123
792620.2859,21317.77439,29,0.681031
792653.7297,70.994181,19,1.160665
792752.4685,14261.91922,2,1.630656
792856.0068,9.656759,3,1.607115
792900.2845,1018.329098,10,0.667152
792932.4604,6.491279,2,0.909529
793032.8279,38.571115,3,1.90138
793037.3923,202.837978,60,1.220769
793052.2716,2547.48801,2,1.764175
793120.4114,3.46861,19,0.956923
793166.8505,9211.616239,8,1.913299
793294.0436,240.160168,4,0.268478
793326.2822,35.301401,3,1.488193
793333.9743,1062.009459,19,1.688379
793348.4832,590.754183,2,1.51908
793374.7829,3.788423,8,0.609295
793434.8836,1679.540197,6,1.572177
793457.7015,6979.575442,2,1.929261
793572.9341,256.351286,4,0.681845
793607.6769,18.167863,43,0.421293
793698.1568,16176.80659,15,0.400501
793809.4218,3734.385994,23,1.214618
793879.7262,10705.29189,30,1.324714
793917.1731,45.194506,11,1.286915
793945.1602,2388.208017,25,1.726174
794170.0377,82.837463,4,1.831731
794225.6312,6.611009,10,1.960112
794292.4439,7.025343,2,0.049236
794376.7463,36.372381,14,0.021972
794434.3919,245.054817,3,1.805495
794468.4345,222.553368,41,0.571234
794469.4874,42.722575,20,0.546804
794531.0316,706.16151,4,1.703496
794558.0615,9.157619,18,1.36305
794606.3375,7330.217123,6,0.027571
794657.1894,62.230797,5,1.240399
794690.893,10.144911,21,0.817014
794825.0902,95.122602,21,1.587297
794828.5522,7.095737,4,0.475993
794835.804,4847.187912,2,1.115769
794912.9922,14097.6142,6,1.307881
794979.498,3.81025,4,1.314402
795010.5368,14.536631,27,0.549577
795091.8992,66.938088,58,1.854238
795115.2488,6458.233474,3,1.821872
795201.5225,3099.898629,48,0.52262
795243.6626,225.004513,4,1.658745
795314.895,7.613771,2,1.110752
795325.5799,7.507649,50,1.19328
795358.8153,3812.360449,21,0.997669
795366.0488,9.942362,12,0.216411
795384.9983,41.744507,31,1.244937
795478.5706,5.305097,2,0.900492
795566.6663,1543.37334,64,0.693628
795580.8295,12.423868,5,1.397585
795596.5221,21.957703,11,0.92831
795660.4648,58.268315,36,1.76295
795665.7532,496.175812,22,1.455401
795728.8097,8310.612774,3,0.672702
795825.3443,300.158237,2,0.30333
795887.6092,10012.05345,2,1.317118
795900.4134,101.971775,33,0.678473
795930.6511,806.862782,3,0.826403
795954.067,49.849189,2,0.744223
796019.6573,1130.498511,49,1.080958
796086.2733,1447.952509,9,0.633444
796135.5662,719.045203,24,0.816268
796187.1698,16.023115,17,0.402546
796219.8517,2543.731761,2,1.447881
796240.814,73.199682,8,1.49938
796273.5618,3.914181,6,0.927338
796320.7848,2144.373154,4,1.840383
796434.4017,45.128079,17,1.735224
796437.3362,24.325658,43,1.229722
796481.0499,10.940507,3,1.168329
796533.0677,27.786375,3,1.701841
796535.2211,88.908242,2,0.712859
796561.5629,2521.521536,12,1.728765
796584.7542,17589.61039,60,0.616501
796603.594,28.507325,2,1.189392
796637.9211,3.68145,2,1.415284
796644.3732,5.705691,36,0.220927
796652.3354,5.57362,4,1.772875
796750.7606,227.632915,3,1.461669
796758.5848,79.776327,4,1.680761
796850.6041,348.722482,48,0.490407
796862.2706,2578.154498,2,1.621093
796876.4845,1431.4613,10,1.232318
796916.2981,202.242959,38,1.53143
796978.5519,10233.9116,34,0.962722
797062.4258,62.182515,2,1.043851
797081.5521,1391.315106,20,1.239397
797090.2892,122.989318,18,1.991959
797184.581,2487.773999,47,1.398709
797201.2323,12.609779,34,1.193717
797283.2619,8707.944036,34,0.098883
797320.4998,26.791097,20,0.997648
797326.0142,16.116469,7,1.227398
797374.2273,176.580125,3,0.172719
797415.0011,27.021319,3,0.747976
797443.089,7.176241,2,0.848164
797616.6263,801.470049,12,1.750751
797618.3218,74.582261,47,1.370553
797637.3767,542.183521,2,0.297058
797645.3219,370.313869,16,0.165695
797759.5349,354.983224,38,0.635667
797769.7333,8863.899572,2,1.856038
797787.9007,15779.22939,52,0.58702
797811.9861,30.677263,3,1.099667
797958.1866,25.59487,10,0.214533
797974.5666,16047.8865,48,0.766166
798004.6694,239.780752,12,0.863835
798041.0488,28.38161,19,1.003815
798222.587,18.589714,2,1.958193
798223.583,659.451005,24,0.359448
798241.531,25.046408,6,0.472442
798253.9572,15986.76409,4,1.432225
798307.0042,34.327655,33,1.881683
798329.2707,143.623652,54,0.713926
798431.1553,93.627243,2,0.563019
798454.1803,31.011846,57,0.798582
798560.519,7.659304,17,1.047075
798748.4465,47.102415,4,0.672324
798770.4501,1439.111395,4,0.983586
799044.3389,10.530456,2,1.926083
799313.4655,7.413187,40,0.293533
799384.9036,3293.795747,15,0.443061
799510.439,66.818943,4,1.536067
799534.0474,3524.876281,3,1.876053
799615.2571,575.798767,31,1.012279
799655.4956,283.720791,3,1.054079
799672.3298,343.182935,11,1.211772
799674.4986,6112.987886,7,1.208539
799696.5827,1418.055688,6,1.885209
799758.9405,501.926266,3,0.959514
799808.2363,1354.349277,2,0.416189
799894.9016,1128.925023,19,0.81907
799983.8753,9.624815,21,1.507364
800030.4787,1704.081548,12,1.741271
800051.0976,313.199582,2,0.192906
800090.1865,100.738133,2,1.444925
800120.7126,7.762675,11,1.313747
800135.2692,5445.925142,60,0.915709
800225.3094,861.436072,5,1.800081
800334.4848,45.302368,2,1.426151
800379.3558,91.068177,19,0.854672
800473.0113,8711.933024,38,0.404921
800487.9043,2500.747625,21,0.620474
800653.9806,5.315163,3,0.041925
800688.8924,17.071081,2,1.78293
800719.9509,3.331771,6,1.298855
800748.3977,5.506036,2,0.547269
800775.7654,145.664594,6,0.925287
801015.4657,19.756698,6,1.469164
801026.5418,2958.701409,12,0.124194
801141.1546,479.823343,62,0.532283
801267.5779,4190.500839,8,0.97273
801351.0276,5.222768,10,0.612658
801537.8141,8603.870307,25,0.835984
801583.6895,134.915119,11,1.609733
801707.4104,693.703179,50,1.353744
801723.4901,3252.695052,3,1.445509
801741.4897,4017.308511,37,0.357125
801798.9808,85.783424,5,1.717975
801817.8612,7961.587053,12,0.930711
801821.3569,7306.293991,21,1.006368
801827.1701,593.004563,4,1.659904
801828.9529,446.376445,2,0.419416
801944.101,10333.50611,2,1.943868
801992.8037,43.252594,8,1.492372
802089.4999,150.051388,2,1.46124
802143.8996,1117.263132,26,0.158588
802183.7297,17266.63863,24,1.508338
802359.7484,1824.896999,5,0.177508
802382.0089,17.157657,34,1.485736
802385.287,9.684641,7,0.817196
802409.4082,445.746663,4,1.341395
802486.9542,3.546984,54,0.006073
802593.844,187.960633,2,1.775709
802600.8266,10878.15135,50,0.475779
802608.0626,8070.367562,3,1.427771
802658.8738,997.114254,24,1.681446
802681.9197,191.687255,14,1.913589
802686.4916,14.759044,2,1.745239
802757.0218,21705.01186,15,0.650524
802764.4518,17.575693,29,1.609835
802774.9058,1209.341049,4,0.043606
802777.3478,100.952949,2,1.430831
802895.5392,70.670047,19,1.447328
802904.5011,884.37302,8,1.993794
802924.9418,28.13782,9,0.638873
802972.6971,15.603715,26,0.405809
803052.7171,3.565016,16,1.070821
803205.2079,233.419622,7,0.184031
803225.712,16.72352,11,0.749042
803232.8217,20.331078,11,0.723633
803372.2676,4.078457,7,1.153231
803538.2095,17255.82907,10,1.630538
803571.0113,3.817022,3,0.386592
803645.4482,26.617405,2,1.344177
803715.6607,64.07648,10,1.63117
803757.1818,1355.256937,49,0.004626
803856.6517,5.554887,2,1.216946
803899.3332,963.849392,14,1.952039
803911.2339,269.390962,8,1.977334
804062.4863,22.164481,51,0.209475
804127.9273,74.516276,3,1.622348
804130.0825,29.839162,37,1.784824
804134.8444,4.19431,4,1.989565
804136.1332,139.990576,4,1.187339
804150.3974,94.466919,45,0.49802
804175.7503,44.199379,13,1.11049
804211.7342,5126.024157,25,1.476338
804214.6926,1487.655888,44,1.614835
804307.3289,1808.741101,14,0.9906
804374.1922,197.923905,2,1.135708
804404.6931,54.696137,7,0.932689
804414.4242,6.000911,39,0.857573
804479.2693,11432.79136,8,0.104015
804590.0088,21299.87569,5,0.044208
804592.5797,15.979824,9,1.157172
804666.8392,5894.554522,2,0.764887
804745.3433,12441.25039,23,1.339714
804803.9162,252.183529,8,0.396634
804916.2595,220.113036,35,1.164812
804950.2223,1512.582738,10,1.758307
805006.6829,4872.181586,44,1.714518
805033.6844,6.931486,3,1.492083
805053.5077,16002.92791,6,0.853247
805064.0855,2330.071421,2,0.58899
805210.4978,112.96304,6,1.822692
805212.4388,136.400389,18,0.987663
805258.3623,4776.14568,2,0.638715
805289.4116,10029.06583,26,1.617033
805359.638,233.676158,14,1.336728
805429.9305,220.69646,16,0.775034
805455.4555,158.880797,3,0.075914
805545.3164,3.028086,27,1.728083
805667.2051,34.493913,4,0.464849
805912.218,3106.777769,9,1.576383
806005.742,4.449638,2,1.569413
806006.072,4.301144,3,1.314271
806007.494,32.201215,38,0.315459
806082.9972,57.983192,4,0.034379
806094.4742,8.07346,8,0.246989
806235.5873,9.727827,2,1.140047
806253.0954,2045.021919,56,1.5795
806273.1907,3202.743784,11,1.745232
806273.9145,5563.357322,19,1.719855
806503.3794,6.750263,5,0.634441
806535.8602,8.549688,3,0.007148
806565.4697,5.512202,5,1.373172
806628.6534,104.269938,5,0.516189
806634.72,12378.71806,57,0.89416
806680.4001,141.789822,16,0.238663
806702.0995,9.630749,5,1.984454
806738.6204,320.492509,11,1.423637
806749.6777,34.65565,12,0.360334
806824.3357,203.458399,5,1.212512
806855.3029,246.417012,17,1.040244
806893.684,12062.37295,5,0.256426
806914.4424,3238.862166,3,0.105276
806938.1866,383.851753,4,0.393429
806947.7949,3.100347,10,0.853153
806984.2377,1082.831961,16,1.706352
807032.864,107.06242,24,0.112774
807050.8587,339.773773,35,0.161545
807055.9627,2364.554235,7,0.176802
807133.7741,1810.536975,5,1.045258
807159.7817,69.216841,46,0.270958
807276.7127,807.76582,7,1.522003
807294.4779,11.439583,40,0.942995
807305.6554,14.482298,22,1.318208
807353.2019,457.861878,2,1.683462
807364.1406,5.246282,5,0.311478
807428.2129,2590.2644,50,0.416356
807445.3546,48.08749,9,0.315566
807714.4904,6698.104047,3,1.777526
807758.0308,1443.317375,9,0.335471
807771.3575,459.793178,46,1.558121
807800.2438,562.010527,8,1.887021
807949.6023,23.672779,9,1.98622
807997.0772,1669.968329,23,1.84347
808007.0235,11515.40265,22,0.095003
808142.6432,209.886651,9,1.173183
808150.2594,73.144726,3,1.560804
808175.1278,68.493369,21,0.17412
808214.1253,10.643064,9,1.944815
808215.8473,81.213368,34,1.438019
808233.2461,378.773268,3,0.89556
808405.6136,306.627091,2,1.09004
808423.0387,113.027068,7,1.846816
808449.1144,369.310272,10,0.657355
808458.4491,3647.115122,25,0.722591
808463.5776,55.838024,2,1.501672
808506.7038,187.225563,12,1.305135
808594.5253,1368.823608,7,0.500475
808626.4494,15902.98573,15,0.00693
808636.14,663.162878,6,0.736156
808785.4217,18.190637,22,1.650418
808820.7953,2000.663682,41,1.288739
808824.0054,5.984369,52,1.061208
808831.9088,1706.075196,6,0.57957
808854.0464,4769.007326,48,0.582822
808864.7138,8.735454,7,0.481126
808915.5289,41.761165,18,0.212472
808986.1133,682.642017,35,0.292914
809042.8166,6.457372,4,0.557139
809186.389,10.107608,4,0.959368
809249.818,9.592287,3,0.436798
809376.365,3.971183,10,1.047758
809556.9603,8807.680073,11,1.441279
809576.1738,17619.64658,13,1.080737
809583.5284,7126.883222,3,0.397285
809593.498,30.4604,4,0.306889
809610.8319,158.412681,38,1.937465
809674.1921,4.879186,19,1.669039
809675.8962,6600.564992,8,1.070629
809713.8643,22.07103,11,0.183428
809733.6268,15257.21822,15,1.77802
809745.8063,1714.384756,6,0.155568
809840.9892,3465.064287,4,0.056737
809842.2318,52.214965,30,1.343272
809890.2405,886.945975,2,1.739036
809916.1199,66.617489,6,0.330918
810009.5876,5643.309876,6,1.601771
810039.8339,575.117264,7,1.947736
810099.2533,9.687645,7,1.255939
810176.9778,649.727862,8,0.073867
810200.2775,139.061885,45,1.312773
810324.7817,30.819783,15,0.975861
810449.6378,986.375952,4,0.974924
810686.2007,4.423564,2,0.918673
810703.8102,2975.851429,2,0.342128
810764.3265,98.714624,2,1.580111
810829.391,133.544977,36,0.395855
810923.5944,38.703911,5,1.619112
810936.9602,8907.373229,6,0.091481
810943.6558,4.936096,6,1.841155
810985.1863,826.571695,4,1.191781
811004.0578,9457.649191,3,1.401337
811028.3592,19050.22255,2,0.968888
811110.2316,936.759689,8,1.097478
811182.9271,51.952223,5,1.340655
811198.5288,395.976358,6,0.336351
811201.8712,715.33837,2,0.455134
811207.1561,10903.39158,2,0.194538
811217.9581,1844.441379,13,1.864851
811230.3065,10.132555,35,0.511725
811291.3667,256.972394,2,1.317963
811342.3602,103.549208,20,1.587664
811428.5445,2010.340362,3,0.576346
811476.843,16.389828,39,1.015362
811512.4405,51.166759,2,0.213292
811591.6306,8545.495186,6,0.132512
811726.4129,82.38642,15,0.157925
811736.6616,165.953238,6,1.076963
811736.9226,1928.213735,58,0.35182
811740.4251,469.789662,3,1.627853
811776.8547,49.635291,6,1.005253
811799.452,1786.889448,4,0.06566
811838.9259,7.711091,2,0.228798
811925.2619,12251.21865,15,1.232553
811931.8255,691.950924,3,1.712274
812011.4269,3411.038431,5,0.837472
812054.9003,10063.44701,46,1.648573
812110.2915,195.748199,2,1.313855
812114.7861,8.881948,13,0.14541
812126.7291,30.373211,3,0.857976
812149.4953,47.145229,8,1.683817
812216.1039,4.913358,54,1.259052
812245.9563,5.1097,5,0.959947
812257.4114,4493.726705,5,1.866333
812265.4483,5778.317501,13,0.927693
812274.6484,29.574411,3,0.01387
812420.7888,976.329651,63,1.092499
812514.9247,4473.84613,10,0.234075
812713.2995,1247.333095,9,0.814854
812761.2716,19.141246,59,1.495476
812801.6185,645.229517,62,0.114811
812806.2898,8570.013276,4,0.191534
813042.2269,11.870267,10,0.011483
813204.9055,13.24178,9,1.179589
813206.3643,691.231817,55,0.964651
813316.2513,7345.540569,3,0.194887
813367.7782,418.024413,3,0.718036
813430.7143,33.901611,9,1.23842
813477.0726,814.140242,9,1.915253
813554.3405,3.007212,29,1.490019
813680.9244,1775.699476,3,0.094065
813759.0522,13.112091,2,0.892722
813777.4069,4221.090534,30,1.85631
813820.945,21.864915,7,1.871353
813831.5574,63.290638,8,0.673124
813946.7381,438.280822,4,1.818101
813952.7226,21040.47864,2,0.183038
814030.4294,47.887071,3,0.595044
814069.2776,21626.63301,11,0.576716
814084.4285,1791.121694,2,0.382238
814084.8673,3.139185,64,0.926671
814147.5491,481.060624,43,1.193562
814228.8712,229.363708,8,0.457002
814262.9596,164.704267,41,1.447448
814285.3704,16.930586,23,0.438699
814305.8966,16085.09858,3,1.641464
814313.9982,4141.783164,2,1.701659
814349.4743,11.129463,34,0.808004
814407.3448,687.297728,3,1.599401
814418.2143,49.930312,4,1.399515
814588.9679,65.970929,3,1.563706
814606.1376,169.785452,10,1.835031
814625.4887,2896.471844,2,1.695731
814677.8725,67.850698,25,0.415866
814712.1618,345.947664,5,1.490726
814794.1615,420.417604,15,0.985407
814813.3992,333.203675,13,1.844998
814905.1329,887.650251,25,1.399828
815073.0656,93.974617,4,0.249677
815075.6173,228.599824,12,1.443701
815131.3093,24.527972,3,1.408518
815161.0947,9714.361767,10,0.420074
815173.1391,8929.240302,48,0.787626
815246.5234,448.530353,7,0.010394
815456.5908,4.426865,15,0.691572
815462.9378,42.39186,16,0.938545
815517.0486,4013.857995,3,1.156209
815591.3168,10.36254,6,1.546745
815601.4365,458.571082,3,1.503217
815739.3476,20594.14307,9,1.058287
815751.9066,387.655379,2,0.866256
815832.3984,50.556112,3,1.730242
815913.1538,20.370305,12,0.928216
816027.7502,1536.524524,49,1.058574
816093.0498,68.277443,2,1.059104
816093.1505,617.463578,2,1.038771
816215.7308,44.584454,17,0.268091
816245.1039,64.05417,2,1.510059
816254.0846,15955.86101,6,0.87078
816332.7477,379.218585,2,0.299745
816358.8256,139.873089,6,1.284381
816391.8808,895.841881,11,1.24344
816411.2206,1734.293822,7,0.721732
816494.4249,11449.12175,3,0.505246
816541.4838,6.851167,15,1.650971
816676.2712,4.395933,2,0.403834
816775.9064,3878.547518,14,1.137426
816803.4974,7.012078,2,0.290217
816875.5938,4949.468611,7,1.41942
816941.209,9778.941475,2,0.944756
816952.638,7158.320388,3,0.892871
816965.2968,306.157188,22,1.708071
816968.7698,21785.63496,9,1.11841
816970.1554,10.882909,16,0.121569
817020.0479,46.431341,2,1.622792
817079.5553,6.770981,48,0.869725
817205.075,24.52441,7,0.683447
817307.643,9.047699,3,1.757633
817311.7404,4193.938236,59,0.899995
817343.0987,130.107051,9,0.414146
817354.125,557.505963,27,1.859053
817365.0252,26.5136,8,1.471199
817515.9128,4565.33626,46,0.982125
817542.4104,801.860353,4,1.600252
817610.4973,1883.287435,4,0.487362
817629.3913,3335.605744,12,0.421441
817758.6615,3.527185,12,1.746846
817759.6865,1308.740782,3,0.940142
817766.7429,317.264093,3,1.575392
817813.1399,93.010768,15,1.390856
817911.251,15752.0062,44,0.938674
818039.3505,12.744755,63,1.36101
818039.9229,2646.882797,6,1.141837
818095.6841,405.650698,4,1.062877
818111.4409,108.916035,10,1.956484
818141.3657,92.19425,12,0.40414
818155.3186,68.341499,2,1.344933
818227.0779,2505.49218,60,0.485
818280.2978,23.551623,3,1.494931
818289.6784,6.479555,5,0.303635
818340.2506,8160.169249,2,1.839648
818420.0615,214.082236,3,1.579148
818476.9506,410.022946,2,0.748405
818485.1393,766.726484,60,1.672125
818530.2292,16.605577,2,1.230434
818535.7127,163.053727,2,0.505379
818558.3935,800.48038,8,1.330891
818611.6649,7439.454035,2,1.214477
818629.4402,12786.94424,3,1.481948
818671.1815,594.068422,50,0.851294
818682.6123,5427.198159,14,1.795646
818712.3156,3612.941455,44,1.176281
818747.2956,23.703062,17,1.992842
818824.2761,68.987508,26,0.502902
818866.2099,15399.23625,42,1.326728
818946.303,7.871178,4,0.294614
818962.8795,13917.26478,5,0.694705
818972.2096,9830.438544,15,1.482216
818991.132,27.393853,21,0.739878
819015.1699,596.493104,12,0.805954
819045.3818,5606.819726,29,0.909668
819080.4409,1129.543252,14,1.602801
819177.569,325.227816,24,1.057075
819203.1966,75.929615,26,0.502803
819268.7,13398.20186,5,0.020605
819295.2581,875.082729,44,0.388851
819309.7697,2399.28236,40,1.120842
819357.4542,5.447176,38,0.028952
819376.9097,13.200994,6,0.895259
819444.6834,4.935184,2,0.103303
819538.5056,57.775958,3,1.029041
819567.888,8.124949,59,0.948312
819767.6112,22.999385,2,1.81525
819836.4603,44.973467,36,0.270041
819853.069,4462.825812,8,0.238653
819941.4673,94.757615,4,0.475818
819965.1668,105.49325,25,1.765731
820076.942,162.402525,2,0.189083
820133.6793,8.375667,2,0.779755
820136.839,1002.39627,4,1.593453
820159.3893,310.721292,13,0.26139
820166.1666,47.671468,2,0.401903
820205.3089,4954.556641,52,0.479509
820212.9077,70.173818,2,1.778527
820339.2678,21.632361,11,0.47502
820366.738,14.641549,4,1.827907
820518.6112,437.11668,8,1.322124
820621.2024,360.144862,2,0.330251
820652.0586,840.666352,11,0.996162
820716.5027,74.620773,3,0.900171
820736.7154,355.057123,8,0.479168
820864.4119,4700.686726,53,0.697242
820868.3411,106.663905,4,0.845335
820868.8399,435.982761,13,1.982727
820924.6178,370.160522,5,1.820182
821000.285,17.260232,6,0.914741
821022.4651,9.803817,3,0.245022
821024.7489,18.857453,3,1.81698
821027.9667,5075.662196,54,0.479071
821233.7041,23.228596,30,1.237112
821265.3187,15081.799,24,1.798212
821276.7416,9.50457,2,0.402556
821294.3449,5878.764774,20,1.787188
821417.0826,5808.806639,3,0.58301
821432.9042,23.453594,12,1.383919
821441.184,1673.369533,19,1.337415
821445.3871,19.502205,4,1.367818
821541.8289,225.26446,3,0.436116
821551.6978,11683.32374,10,1.091264
821586.1914,878.820853,17,1.385464
821629.5331,135.975482,2,0.050408
821653.2599,7357.88379,32,0.663056
821747.7823,28.587042,24,0.892521
821755.2491,627.491404,6,0.208052
821869.6403,11789.97092,23,1.293451
821898.6687,12.342259,2,0.484059
822060.7602,1203.313515,4,0.407328
822107.9387,5060.541877,11,0.462492
822216.8347,97.502803,6,1.753424
822269.98,2213.444128,7,1.557856
822340.2447,8101.389694,26,0.005847
822411.4809,489.506902,18,0.729171
822442.7864,113.034926,8,1.649674
822529.392,22.286742,7,1.523518
822554.67,7752.812178,34,0.063815
822574.1802,95.349156,9,0.244919
822628.7173,87.047381,2,0.245638
822655.9617,83.690908,53,0.565373
822669.5713,4743.608965,2,0.511429
822683.8876,153.519733,39,0.407201
822740.4013,4281.860601,2,0.363313
822749.0271,6715.429233,3,0.694352
822795.7539,1449.800929,5,0.918112
822810.6809,4.622459,3,1.404331
822814.4473,197.068063,2,0.151406
822825.243,4990.748984,3,1.377265
822876.254,3.673882,35,0.91648
822894.5885,44.98265,2,1.874301
823039.6649,62.493236,5,0.854543
823133.2359,14.3571,35,0.707693
823221.6618,37.390525,5,0.67719
823355.8939,11.369497,3,0.483749
823431.8548,706.740548,36,0.163782
823572.4585,3180.493905,5,0.272601
823758.0252,17.214001,2,0.74596
823765.7412,353.527071,28,1.419298
823785.8203,8239.921692,3,0.051027
823818.3428,7.275599,5,1.448782
823897.3284,14559.25145,54,0.154065
824083.8905,10.660459,31,0.805597
824115.8733,138.03862,8,1.197052
824235.3684,179.293358,5,1.79563
824311.4619,502.089493,2,0.803034
824375.8403,12199.09806,19,1.329165
824539.8029,7611.505536,13,1.993027
824562.2574,3.693365,2,0.929666
824612.3017,3.069551,36,1.707415
824633.7717,14388.60307,2,1.99645
824709.5947,22.581618,6,0.576788
824897.9774,502.166615,11,1.452127
824976.0566,2783.719792,2,1.66273
825107.5113,211.828112,27,0.356254
825187.092,426.615798,52,0.139596
825218.2231,1976.49962,5,1.214432
825298.0028,5158.878794,53,1.275809
825325.874,1104.64959,19,0.28842
825329.0459,76.683887,2,0.121466
825333.2553,10.32393,17,1.41806
825358.1676,11058.64116,38,1.124702
825422.9788,7.919133,21,1.294353
825464.2665,6330.198253,10,0.805982
825484.2625,19331.27123,2,0.757996
825514.9449,51.482827,8,1.417786
825534.1413,821.296773,9,0.725515
825543.3885,18354.03773,3,1.419194
825613.9317,20883.46441,15,1.952026
825665.5894,131.774886,9,1.840484
825665.6451,619.016573,30,0.321032
825668.6823,1696.106292,4,0.872818
825688.7841,9.169948,2,0.391859
825737.2117,3.979823,7,1.305857
825976.6509,9661.301184,22,1.320953
826027.003,3.835837,4,1.755223
826129.7577,7339.416684,10,1.898929
826163.048,8441.141659,23,1.642519
826254.4341,253.333179,7,0.442341
826257.4933,696.750738,21,0.820257
826296.7116,125.849466,3,0.405201
826445.5045,519.906463,2,0.728204
826594.4601,257.870441,4,1.204231
826645.6691,9.240692,5,0.238605
826666.2592,39.358735,7,0.249666
826767.5288,5.458941,2,1.732377
826816.4307,58.394123,42,1.11919
826817.6147,717.919403,2,0.170152
826846.4189,10.497108,8,1.810305
826850.1821,34.841755,38,0.543274
826860.6171,13183.21316,18,0.525367
826945.0894,108.329339,2,0.633094
826970.4241,1577.366873,13,1.017594
827072.2808,227.167457,39,0.507607
827080.1619,4668.456161,20,0.676045
827120.7962,32.494294,2,0.647506
827167.8912,10.480527,8,0.169945
827198.8252,36.022382,29,1.366259
827332.2395,41.406631,4,1.355419
827361.8579,4294.92035,4,0.883391
827369.5784,43.318641,42,1.145474
827393.6661,3.828639,44,1.266012
827435.4245,4.064456,8,1.852801
827441.1555,206.094554,6,1.401699
827441.4663,2999.562494,7,0.587063
827511.5477,6139.059693,4,1.09302
827567.1291,112.771656,13,0.472053
827641.5539,6490.50976,2,0.28317
827694.4158,554.761062,10,1.700437
827716.7131,2276.086224,61,0.094179
827815.8148,4.325925,3,1.19873
827836.0319,6121.144727,3,1.891229
827872.883,38.202908,30,0.174648
827885.0202,53.36381,5,1.595428
827891.5934,12.067233,2,0.820161
827921.1024,5.070862,23,1.104171
828004.7414,1502.29674,2,0.838483
828042.3931,6.978828,2,1.345557
828072.6066,12.694037,4,0.733074
828081.1024,12.112008,11,0.4652
828250.1793,8.196747,2,0.17792
828360.6291,1004.437971,12,1.737767
828379.9133,5.413552,43,1.669994
828462.5709,50.296411,12,0.710022
828487.1504,10018.06025,2,1.893936
828534.2746,3552.661075,7,1.947064
828582.9138,3.314557,2,1.000042
828604.0632,730.784991,23,0.490688
828606.2539,12159.11001,10,1.723781
828774.7775,5.261594,2,1.236712
828908.699,25.209975,4,0.451832
828934.3821,794.527255,60,0.084735
829178.9191,139.861711,13,0.298402
829196.46,4156.662316,10,0.929554
829368.9414,129.751241,62,1.175479
829383.1223,787.607326,5,1.688872
829396.8486,10697.15382,8,0.191586
829417.5461,1571.64445,25,1.30077
829468.5451,1059.503604,3,1.966518
829582.8067,1456.25962,14,1.315907
829602.7662,1435.05387,12,1.340398
829610.0736,137.509096,44,0.431922
829707.5854,18795.94026,3,1.268091
829763.5366,44.659467,26,0.218563
829796.5434,217.288125,13,1.408957
829841.1247,4186.203677,2,0.084116
829900.0566,1838.480262,2,1.803094
829941.7357,2827.653956,31,0.704371
830063.0568,264.070758,56,0.576022
830222.3495,787.562045,7,1.653713
830270.345,70.089274,3,0.013879
830290.1873,135.512648,38,1.679347
830345.2963,12.297296,3,1.015803
830373.1695,14548.03722,32,0.806445
830383.7327,253.134724,29,1.564453
830386.6142,4752.938352,6,0.772051
830485.421,3112.185843,2,0.726432
830624.7474,4.428574,3,1.877846
830644.2314,37.011707,2,1.752715
830761.9856,177.987313,23,1.862419
830917.3137,2294.847882,5,1.715431
831016.3526,3826.157344,5,1.11688
831251.5283,1601.633936,57,0.037983
831265.9054,6.452815,2,1.943484
831266.121,1039.829325,4,0.075327
831386.2176,10.388342,62,1.68171
831394.3576,8272.931141,30,0.428152
831449.2488,74.270622,10,1.401271
831464.7404,1682.881319,14,1.419891
831483.6312,190.906599,30,1.611229
831492.5576,3761.708818,2,0.296327
831516.4874,26.681585,59,1.241281
831671.6224,205.017442,58,1.731881
831688.2694,19.580906,2,0.550124
831689.9427,3.444718,14,1.185004
831743.6933,38.160259,3,0.337109
831767.4872,3.267417,41,1.451113
831783.5802,70.211877,6,1.42088
831820.4022,2595.569565,7,0.931663
831922.484,16.26159,33,0.3743
831937.4678,11.947383,8,0.740352
832018.9502,1865.751218,2,0.795617
832126.2737,3.853581,43,0.034813
832272.6206,2363.757492,2,0.923334
