S_ime,R_time,Processors,Sigma
138745995.629209,3.435384,4,1.713491
138749687.317204,6343.690062,7,0.644939
138755579.797596,27.910907,2,0.064541
138767739.236434,211695.237250,12,0.191587
138781372.632582,506.742806,2,1.973033
138809013.753529,7.547768,12,1.877133
138809854.342464,3365.975296,4,0.505934
138826862.143189,1400995.754916,24,1.460216
138827710.948060,143.430129,5,1.998236
138844078.030858,164.952287,2,1.770156
138845329.651990,19.280756,14,1.839330
138846970.500995,2448672.973262,2,1.098443
138853671.277514,1980.127719,5,1.664764
138856044.698454,3.384570,10,1.395143
138856855.951919,15404.841303,2,0.684958
138867797.638737,4796.602004,23,0.881820
138880064.442338,260.124776,7,0.077894
138883990.364714,658699.798184,3,1.713092
138903420.788639,454.961863,23,1.121227
138908089.535334,365.667777,3,0.559985
138908685.406471,48.745825,10,1.915854
138921465.392874,158.362319,2,0.346611
138928467.058464,1777.988673,2,0.077902
138940668.889001,57089.679521,4,1.015473
138942649.928977,23637.706416,25,1.435880
138963410.827194,333.672781,7,0.644842
138968505.272751,116.840259,18,0.504451
138978449.541698,4348.002289,6,0.872233
138992729.606845,1160865.083494,2,0.560096
138996884.897613,8050.669340,11,0.074690
139010922.985363,431296.655255,13,0.330505
139011665.257314,158.660377,24,0.957091
139017885.306055,8.292444,21,0.698956
139041198.522701,59603.571862,19,1.198522
139047130.984326,316834.612064,2,1.403989
139079164.385101,425.343618,11,1.422669
139081908.897118,1631476.600041,3,0.953501
139083850.496107,822.339241,5,1.462775
139130523.993014,113.653270,28,1.759617
139142969.463848,2228216.718162,4,0.259448
139150349.307428,35950.259042,5,1.088879
139156833.372576,9857.559990,13,0.392036
139177004.407491,1671107.960190,3,0.751289
139187040.427490,45.697888,18,1.519510
139190332.825678,130487.234863,2,1.340138
139192523.997197,1651051.650751,9,0.244901
139208683.028633,11462.436931,14,1.192026
139228399.860855,14.231086,13,1.735219
139270190.819705,3059893.802285,3,0.515729
139273852.374548,15914.631400,8,1.040937
139280761.399840,78.799450,2,1.365523
139283032.974206,2451.688642,20,0.827220
139283674.764161,13637.707366,2,1.385481
139294363.760615,292791.754003,3,0.112324
139299019.580049,7.964815,11,1.763002
139326558.470663,8252.924525,27,1.253902
139337671.295322,16.136631,4,0.933362
139352054.856590,111.048354,3,0.172831
139353186.014454,4.132737,3,0.178254
139360356.627630,1104.980039,7,1.589687
139374495.447965,982.980208,7,1.851026
139375753.590577,2679201.875830,21,1.649023
139376174.125171,22.908043,13,0.566474
139382258.946950,3786.049027,21,1.647107
139388187.855919,61797.697533,9,1.650457
139398792.489243,211.964982,3,1.762025
139402149.635706,15.313871,7,0.522663
139404143.587276,21.257269,2,1.367401
139408500.043698,22451.967066,2,0.749441
139411658.550926,963683.691534,5,1.194207
139443543.228648,21.948090,5,1.323374
139456976.638782,3.022594,3,0.965123
139466568.017912,43.577110,32,1.786960
139497743.175778,57510.790129,8,0.139916
139503424.939499,58871.361856,2,1.343062
139503828.288720,737.670845,32,0.796472
139506864.181783,1302.068965,2,0.367558
139528987.769884,1316.378321,2,0.758405
139529179.958089,108383.649738,2,1.958683
139534748.677617,4.010727,4,0.322215
139537556.705762,67696.407026,17,1.571147
139538724.905921,94716.677174,16,1.770994
139541138.429985,16393.612347,8,1.835779
139544933.554761,4.101167,3,1.555857
139562848.064604,113889.979584,2,0.546720
139564973.144123,352758.382960,14,0.325606
139566571.059823,984014.888364,13,1.302758
139587794.111375,5385.649877,5,1.806469
139592998.549985,40942.947705,2,0.336531
139594632.593001,390472.124733,9,0.173770
139630049.481459,93.738479,4,0.367074
139650709.352775,2788582.440962,4,1.760261
139660673.583262,76263.156296,2,0.167471
139663308.588296,47.305753,25,0.417309
139673750.159515,193364.165546,16,0.776128
139682993.591748,78.121720,17,0.029168
139691103.615236,5.344590,8,1.641276
139714713.836969,1460938.674993,3,0.901242
139724589.759628,240675.308437,7,0.859968
139725270.523332,44.630588,2,1.705813
139741235.881806,46.679286,2,1.965149
139758933.802022,527.800342,18,1.952543
139778108.739128,938.935618,5,1.420425
139782283.979987,202950.426234,2,1.733321
139782301.401432,75.120195,2,1.100142
139782710.759972,2471.379073,20,0.107051
139795960.661102,96.389234,7,0.916179
139816837.937636,17163.653346,9,1.877406
139816931.187294,9.124968,2,0.837044
139830675.039859,8.116031,8,0.843953
139832372.242188,1032.981914,2,1.807956
139834180.307839,487189.276287,5,1.374633
139836501.398475,1542678.901066,2,0.644723
139845520.953357,1381.620799,2,0.004734
139850125.094328,2961606.476591,5,1.274099
139863707.658387,642742.828063,6,1.680601
139872179.668857,38917.841741,13,1.182162
139875738.553535,1067.731960,5,0.297334
139885617.120066,1375978.996360,2,1.062101
139893227.187538,1224637.455880,12,0.972754
139917847.031647,14.130070,25,1.081750
139928532.273848,178674.228698,9,1.638066
139929175.457562,84.657822,3,1.323276
139930232.891071,429.565815,3,0.692002
139940140.604691,58749.134023,5,0.839352
139943585.073582,613271.569395,2,0.809686
139965853.360147,2574.694413,6,0.055347
139980428.080307,471.116520,18,1.714891
139988276.738520,186312.061626,5,1.522679
140001692.380783,28576.155261,17,1.016454
140012906.911907,551872.588190,12,1.523753
140013328.722482,1938.624115,2,0.258341
140019415.226501,75.715389,4,0.029529
140028818.954112,85.213568,9,0.401358
140030927.798299,25046.235722,23,0.458723
140041281.268699,2496.601362,2,0.320507
140066664.826984,2327.287188,20,1.581813
140084891.807455,99475.966914,12,0.653934
140090291.597451,495544.725207,2,1.865109
140100032.728715,241.186982,2,1.987295
140114961.931814,202794.206372,2,0.219986
140120355.539992,1737.691344,6,1.293251
140127050.502478,68187.337379,2,0.737811
140137707.809327,4406.202537,3,0.086007
140157027.253739,16453.393708,12,0.498755
140162117.055069,16473.699982,21,1.429223
140171503.537415,1279700.054399,5,1.098943
140179493.567145,17.335418,6,1.911005
140200432.813830,1807.998120,6,0.429021
140249193.051957,6410.346760,4,0.536362
140264700.118274,864.658500,3,1.842484
140267315.531565,3917.416068,3,1.266351
140268465.486202,3.793487,2,0.604680
140283957.294778,94116.558016,12,1.411805
140291454.474983,282718.603999,2,1.919320
140291551.637809,2053685.897380,8,0.688114
140308113.992293,6232.746453,10,0.796633
140319946.182405,29.355264,31,1.150257
140334892.792734,1909.367976,17,0.761540
140344363.209137,10429.251025,6,0.145782
140359571.095339,5324.037213,2,0.745139
140377853.336489,464.482491,5,1.489423
140381360.504523,1221369.683711,3,0.682537
140384484.582862,21990.710804,6,1.427658
140396655.523147,1259070.188650,11,0.205702
140404557.277713,2481.827984,23,1.915944
140420773.479037,31.789790,2,0.614888
140425908.154727,1852.382685,24,0.113026
140430722.433996,109435.598886,2,1.736141
140438254.982753,11743.312257,13,1.910277
140438732.590374,89.083789,3,1.264288
140444547.939194,8.949103,18,0.902117
140453871.140312,22598.093360,3,0.960947
140456706.975049,8.234072,5,1.307510
140461410.954651,120.381645,22,1.509681
140461592.350371,62.518678,13,1.437517
140493737.788653,33831.096628,5,0.555729
140496372.316855,308790.873070,4,1.188517
140504907.789226,2490159.241648,25,1.249681
140506237.782822,540.018685,7,0.569778
140510270.402764,856262.603624,3,1.094746
140518620.023345,4689.366009,21,0.310423
140547880.669798,43.786369,25,0.935919
140562614.850470,75.704062,3,1.208452
140567914.347410,4.115610,17,1.011456
140580824.776545,580.988924,2,1.602561
140610497.933574,1896.315138,8,0.682523
140625079.668871,129535.902591,7,0.205383
140627413.089436,25.234000,2,1.414131
140632641.872437,1224615.132887,20,1.774818
140636423.826185,2054.512012,7,0.973344
140652006.229693,107648.290229,4,0.449933
140691433.351082,134.157498,2,1.170408
140725501.641892,236238.577508,4,1.142412
140737125.017527,443.014622,2,0.842319
140740789.626976,3.337020,32,1.082616
140747022.980606,64.875412,4,0.171269
140757590.950493,167.900000,5,1.388578
140796981.747795,59810.280127,16,0.075165
140805900.053984,7.775849,2,1.569691
140843274.422102,10.517567,32,0.177809
140870004.146630,147039.878865,7,0.122169
140878644.314582,11006.879489,7,1.557494
140892343.937513,15.658701,29,1.418555
140899535.440434,73733.041015,7,0.535691
140901447.943550,33418.269044,18,1.862108
140908783.908815,1703411.766035,7,0.943959
140936899.951644,5263.067608,18,1.151469
140956370.933236,2835993.450185,2,1.352751
140957793.435048,1127642.725595,22,1.660832
140961281.336329,224.594086,4,0.451608
140981676.355631,5.888687,3,1.916094
140985119.239658,1200.913206,26,0.498168
140985370.721363,210.638152,5,1.587113
141017217.635520,1246536.010722,21,0.455188
141021592.828915,10.852006,7,1.054441
141039357.607806,71.130870,3,1.046202
141041403.172329,24459.599402,6,0.120330
141048563.309138,122740.405788,2,0.828405
141049170.109681,668.206922,4,0.760600
141064923.586776,1016.834450,2,0.143334
141068141.293810,59269.107188,13,0.501072
141072182.980617,943.708607,6,1.790635
141073000.178656,55586.040182,8,0.843988
141089244.604594,855305.273555,7,0.454966
141095211.198777,30.768705,12,1.725444
141096363.686542,7.211007,29,0.004199
141101151.600927,68738.668043,19,0.705174
141125307.196431,3.676144,4,1.102897
141136373.951113,2105.621724,9,1.815733
141145755.121781,11.787825,16,1.829692
141166971.165006,1766.017966,6,1.642675
141198253.655655,58330.665860,4,0.015733
141204674.554040,16917.120324,5,0.731075
141213473.847983,1574.621158,31,1.587581
141214523.441373,15.264236,6,1.030472
141224349.886744,804276.499449,2,0.327609
141232191.790050,144.143973,3,1.885037
141237291.515857,2602045.449715,17,1.957617
141243648.108295,3050.489224,9,1.914726
141248873.171564,477.805876,3,1.150406
141260156.920378,2170.759381,3,1.579087
141271940.743939,26.384338,22,0.847392
141275408.375911,558461.501256,8,1.949392
141278923.261385,8167.178573,16,1.017619
141281227.570326,4.651217,2,0.806432
141282157.222112,2841208.449000,4,0.447294
141288713.864915,5445.454119,2,1.575358
141323891.657736,10.211274,6,1.831152
141326006.347763,16046.090455,4,0.809179
141341773.164678,12.591857,2,1.998105
141345144.025133,175200.931984,10,1.509531
141349634.492815,30722.305031,2,1.971974
141352483.070777,3051.946197,5,1.572929
141355210.784800,246529.744271,4,0.485422
141356400.313288,5.897291,4,0.540691
141357013.041376,2076.002851,7,0.201093
141374473.152880,231270.451253,3,1.623608
141382261.279779,1441.524171,3,1.268547
141403337.159898,607.412441,25,1.088114
141418439.516500,197.179084,31,1.176004
141421765.631354,2172.555210,8,0.118643
141452032.167521,3210646.256884,3,1.203793
141455754.975649,134015.760773,24,1.885717
141463091.923643,722.836202,2,1.402841
141470778.801636,259675.816879,5,0.769286
141476128.839496,12359.502578,10,1.123568
141491576.248697,135.248096,10,1.598131
141500445.889854,377010.800815,4,1.237799
141508687.739185,202.003156,3,0.679870
141510889.638966,242509.821649,10,1.649861
141514828.781436,149.766661,4,0.159527
141518408.754376,28568.758210,3,0.713733
141526202.084138,7578.543427,6,0.223700
141528051.255405,3929.306489,3,0.319978
141532215.777658,11130.184166,5,1.740970
141535941.860559,32922.583834,14,0.647712
141549204.719794,2958781.509805,15,1.180825
141557218.851144,156.317036,13,1.412061
141557696.526789,26.781234,3,0.894342
141563248.974184,137.607845,16,1.549321
141564057.281395,1158.016164,2,0.717663
141564482.476767,5.418927,29,1.403112
141572042.684003,1871441.501713,4,0.475450
141580271.817569,37758.335088,19,0.326788
141587548.214803,15.013074,7,1.361324
141589590.442417,94.398505,19,1.194946
141602299.036665,4039.027916,5,0.599482
141605117.070319,107.273767,25,1.436387
141617382.698028,36.887409,25,1.290368
141624801.794418,8.748632,2,0.607281
141631944.587568,152516.086226,4,0.049942
141632770.582546,338352.741080,12,1.514662
141635840.975083,4.597565,28,0.364299
141637670.023659,1274012.938657,8,1.498701
141643589.928465,4.905285,18,0.930474
141657209.138035,1310257.935531,14,0.692769
141657230.198186,302556.037150,2,0.708052
141664471.913661,133.822969,11,0.371628
141684854.775825,1028401.902026,2,0.155007
141694040.470027,900155.615234,2,1.958642
141697796.737956,4486.689461,12,1.024921
141707474.351705,118819.147523,25,0.259879
141725237.458394,17.733302,26,0.361150
141727541.097000,28218.873496,14,0.962176
141729906.602712,13669.278623,14,1.693425
141731387.733269,82.441071,8,1.781757
141745077.937982,8575.415923,14,1.878426
141748100.126454,228.463034,19,1.319832
141748557.403101,279566.312852,8,1.782266
141777676.831639,39114.726121,10,1.612422
141784356.269051,11210.352949,15,0.533045
141792132.637510,17.353130,11,0.085843
141793225.853492,169.575395,8,1.275873
141797084.681746,532.500184,7,1.041885
141797255.804951,2223.410373,20,1.104157
141798742.354663,13164.943288,2,1.042105
141813996.370625,4.357132,2,1.959041
141822048.193875,1212.402386,5,0.232879
141830166.617639,3.490624,15,0.052503
141830222.740801,51012.328657,2,1.070755
141858861.045123,4026.354967,12,1.818684
141885873.051490,131005.702748,11,0.223204
141910268.769407,265.317134,3,0.168316
141915115.490174,4361.941085,13,0.058732
141930487.037180,1953.958647,10,1.946323
141942286.247559,2079260.223150,2,0.642548
141950910.780377,551.546554,2,0.223445
141974392.960114,34.285928,2,1.528934
141984888.729120,391871.071415,9,1.318119
141985800.163448,126.001427,5,1.289673
142008798.530555,424421.667818,15,1.493549
142022127.728090,5.744965,16,0.899219
142034037.281164,495750.226702,14,0.634939
142069267.017136,877.980603,2,0.160859
142077354.284908,1074.576547,2,0.094635
142077837.026960,1835886.404787,4,0.814614
142082070.609879,3263.355533,5,0.826876
142094447.283158,33285.136687,3,0.153042
142098453.308787,536.700213,31,0.814932
142098853.571880,1267.442231,2,0.222460
142111609.160499,6216.318454,26,0.584830
142149706.323343,89.621567,7,0.742871
142167758.114710,3.996444,2,1.229845
142176631.038847,788457.911362,2,1.401518
142191304.712788,480.753354,4,0.415233
142223378.409585,30.835639,3,0.273905
142226557.798468,884.009630,18,1.322581
142234947.711797,39197.132325,27,1.959750
142239995.543706,20.529968,2,1.504004
142246634.597379,26.366250,10,1.223822
142251237.463009,332547.353063,3,1.944939
142251287.473744,3.465554,3,0.404939
142258284.894886,1158496.397367,7,0.635491
142271570.825259,91170.312017,3,0.406930
142282685.137366,205225.485523,20,0.790931
142287465.234205,852616.746631,12,0.529789
142293037.305401,708997.531650,4,1.577089
142302162.956573,161100.969848,21,1.209651
142340410.291256,11.154508,24,1.152946
142347242.101712,326112.304922,2,1.532806
142348527.451854,10.206672,19,1.475526
142357719.009414,398.687516,4,0.201166
142358728.843868,31858.762254,6,0.505790
142368492.727952,24146.240657,3,0.484105
142383118.111983,114.915936,4,0.272163
142385828.101699,20188.131197,11,1.826132
142389176.643735,176762.731444,6,1.098100
142389454.702757,1428335.695641,22,0.717724
142396320.999773,112.871706,12,0.005746
142414078.022511,528.968876,2,0.804305
142422754.733688,18288.874676,21,1.517387
142426041.432448,3971.199680,4,0.775829
142428258.448747,11.793109,3,0.572023
142431101.414122,108.409124,8,1.255522
142435644.932581,16.816584,21,0.673678
142444829.700654,3137.905315,6,1.104823
142466193.272753,2007222.335263,7,1.978683
142478247.249054,53663.364947,3,1.378602
142482159.374978,2607.537000,2,1.782168
142483888.421789,21700.350763,2,0.852334
142488143.426507,6.457550,4,1.051158
142494592.025271,1034593.676703,23,0.033450
142496847.649407,18.218395,5,0.647187
142514916.949620,15672.741627,18,0.797697
142515779.489965,7.904510,16,0.212940
142521377.790253,1515570.470512,8,1.191244
142522776.276755,88.421208,5,0.515938
142524745.307291,144825.818665,11,1.420085
142542960.144608,3330.549233,25,1.180800
142574180.577776,99197.109439,5,1.729550
142577012.834104,154642.645341,3,1.081837
142593933.851771,13.041446,18,1.555652
142609579.737916,23450.049956,27,1.257083
142612885.659788,1488.764625,11,0.799637
142620260.897201,6789.769240,10,0.786697
142627271.431639,1263.224629,23,1.865608
142658323.369138,39198.978756,2,0.518256
142658652.777220,1304.041960,4,1.597246
142693113.499628,3.050535,20,1.948739
142695771.728179,42739.516173,2,0.881952
142710056.121421,962922.553957,10,1.787393
142712371.683162,612.983037,14,1.368310
142744023.326806,72684.588571,32,0.239016
142758862.233692,9.981362,5,1.096643
142763280.003916,9264.466345,22,0.993374
142769763.915906,110.003184,3,1.184338
142780680.790210,286680.661732,9,1.943344
142781523.896580,118238.745959,2,1.315301
142790100.656344,48569.508955,2,0.827945
142808250.077662,20150.849587,23,1.158342
142810581.835631,60.648061,14,1.348941
142821975.022879,42.359086,30,1.106013
142825868.760203,626951.682453,9,0.568419
142836847.756859,49.585939,9,0.854786
142864507.785789,374433.134500,7,0.461978
142874162.494430,659.041897,23,0.552944
142899642.897208,7.376973,2,1.668971
142900716.427319,23.196390,26,1.736494
142904042.006201,5486.572728,8,0.639428
142912216.430637,23784.554640,2,0.096553
142913405.617932,13.413883,25,0.884646
142930458.863865,252009.958050,13,0.134919
142934043.572768,21.515537,2,1.753806
142935119.821718,139565.880112,2,1.651157
142937023.618312,5295.739093,2,0.809475
142986771.929152,348381.943799,6,0.065071
142992167.715502,1049208.666030,32,0.987831
143002923.922216,32986.866429,2,0.120389
143015814.447715,106688.135124,22,0.850269
143017352.720296,260.551432,5,1.956019
143047691.304580,206819.960036,11,0.453843
143053693.452015,76.718964,2,0.090586
143054380.210175,17041.129811,2,1.854471
143060336.392120,112.754527,16,1.441444
143066707.003821,2807266.369124,2,0.800975
143070124.212886,104.222400,13,0.218823
143071354.701575,25.751908,2,1.132913
143085305.866679,13.546612,9,0.571789
143086553.926335,62.319933,15,0.128694
143087681.103199,14224.747189,5,1.352939
143090800.348123,47.341513,4,1.604434
143093846.454882,3490.362293,20,0.936198
143117736.186493,389.760145,15,0.243920
143136106.741557,464.827974,2,1.536183
143152981.703071,24680.194509,21,1.908477
143196078.837414,382050.466065,4,0.837199
143200280.551383,22.826606,13,1.939816
143211463.943850,52439.790068,5,0.347018
143237088.071892,112.716735,7,1.689978
143245189.643377,3195753.873397,14,0.924800
143254310.997212,22260.136343,5,0.522115
143274469.202744,134.143711,5,0.899008
143274839.371259,12.182879,19,1.366800
143277197.803385,3.119915,15,0.484087
143277760.192562,240.000691,5,0.930237
143279705.521973,843615.264764,2,1.130968
143280469.189425,1866521.295194,2,0.679961
143285452.631037,2001.472037,6,0.084451
143301931.006919,3.223992,2,0.047926
143325660.446272,233151.724589,11,1.724349
143327051.569830,221615.974701,4,0.609562
143333319.035813,16.990305,2,1.372093
143339374.378053,14668.688526,10,1.090117
143340731.891639,22.968167,5,0.729448
143351415.142991,6344.537222,2,0.708380
143352641.807823,1417.346018,4,1.147348
143360756.035129,1385.431267,2,1.608334
143370158.819811,301.657010,21,1.114223
143375822.505575,11.420883,9,0.421787
143381163.114042,9.320325,16,1.997296
143381398.889204,314.999952,32,0.340005
143386876.605067,6.211973,2,1.913091
143394987.046651,711.893962,2,1.097140
143397010.457337,1263400.708151,7,1.368475
143402923.088257,90.757775,8,0.351408
143417492.970061,109260.570907,7,0.027320
143417651.972164,2840212.755697,2,1.961848
143420113.076269,6514.954551,3,1.819602
143421842.180785,372.590974,23,1.811104
143444381.003040,65742.031055,18,1.258948
143455676.854184,34.858155,10,1.801218
143477797.703723,17.458730,2,1.284529
143479255.011729,18094.503947,2,1.901475
143491380.858267,75179.624067,2,1.004646
143495319.505819,341.376437,31,1.143307
143496564.448389,34163.999846,29,1.415421
143506351.940838,4.158197,6,0.033510
143508179.005253,16.216223,2,1.875048
143524396.831206,200878.571609,4,0.642563
143524427.415211,14733.049452,6,0.313318
143545440.937151,289685.769292,5,0.204781
143548930.791925,2583720.400853,2,1.330875
143558657.914106,4.796512,12,1.696686
143563056.758374,37312.989398,2,1.378094
143563710.396330,617514.008851,5,0.650520
143581356.601603,264.308520,17,1.287681
143582104.781554,117841.428384,3,0.761485
143585574.725814,9.266403,19,1.541979
143591663.137639,21.473221,15,0.502913
143593479.968305,706198.136958,11,0.005202
143605817.975367,1382078.419418,5,1.397944
143609884.619584,494420.890222,8,0.946202
143636777.379516,775.615835,3,0.737484
143656598.855748,7.999456,20,1.957392
143661474.867511,3907.451056,31,0.776482
143661743.314331,63.008727,10,1.282216
143675893.851638,1152427.823777,2,1.389746
143684324.413816,418.455605,6,0.016937
143684363.186905,8.249967,3,0.529942
143731415.965488,750.733443,6,1.739289
143741604.431816,2294.631817,22,0.673199
143745687.593890,221.937797,2,0.632684
143757276.280576,6479.176899,21,0.932234
143764074.970381,699801.865933,9,1.975477
143772329.753643,2609455.003887,29,1.317072
143781022.918932,31808.067541,10,1.847641
143818448.363078,141.796628,2,1.827568
143819702.450562,8640.272838,25,1.929434
143821019.781196,130.124546,5,1.499766
143824672.932510,96.326414,9,0.582280
143831005.775747,68366.330256,3,0.988603
143838407.627173,886336.990184,2,0.231642
143843686.685811,20.368640,2,1.194957
143846888.883372,2285.955451,9,1.289490
143853412.512979,4076.133704,12,1.910993
143861225.588276,23275.218292,7,0.153813
143863971.111344,12732.069106,10,1.953386
143896132.917373,1489.166581,2,0.169236
143897944.182188,32405.860918,12,1.877013
143900741.673672,28851.507336,14,0.752349
143917277.315653,708958.710532,18,1.796390
143940628.954744,382.355409,6,1.221240
143949007.541782,487.989438,2,0.164917
143969646.747588,15.912595,16,0.245951
143979883.356202,1729568.851326,21,0.103773
143999269.982879,212942.222532,7,1.762363
144000783.016536,7.527431,2,1.360682
144001650.329146,138534.225365,3,0.810229
144004618.440960,309227.380776,14,1.530314
144027952.945089,678006.340650,2,1.763754
144042041.832342,77.265818,29,0.220281
144043557.052816,94.839631,2,0.818332
144056431.019333,121.244623,2,0.677045
144074382.065949,102.231922,13,0.946281
144096727.130394,57.012009,6,1.703416
144105653.983620,1503482.080363,20,0.869844
144106978.000529,34387.024911,2,1.675245
144117399.132001,46682.699345,2,0.868620
144135324.810626,52713.287380,4,0.712499
144146612.214971,3930.935380,3,0.070079
144147070.054148,20.232411,3,0.887272
144163968.747809,382942.127750,26,0.084072
144166669.244990,1011914.321727,28,1.637575
144169679.161310,29.341777,5,1.532855
144175517.006824,1183856.983955,3,1.841446
144186000.891966,80.636718,16,1.276898
144188323.018107,11378.613490,5,1.980565
144197349.331293,31.238166,22,0.662309
144215133.632054,10.525773,2,0.231714
144216392.134673,414137.827350,2,0.654163
144220295.725611,601375.604116,7,1.945636
144222146.105390,242.149500,2,1.254875
144233702.699123,980.349915,7,1.433028
144238980.814134,14.753323,8,0.931402
144241342.732327,18700.701005,7,1.824011
144249275.559112,180100.034559,8,1.036224
144264402.297362,41.822746,32,1.516613
144266641.648593,10384.630165,6,1.662736
144274855.145524,20.672118,9,1.959126
144307207.116018,7528.893166,29,1.224127
144315810.323311,757.289030,10,1.903179
144324746.433955,744.351393,2,1.994990
144339587.090087,56.432355,2,0.433325
144352541.266867,3.563591,7,1.489527
144355111.715827,35.259518,31,0.798710
144356844.810630,1289.826552,13,1.615562
144359680.963675,66.975958,5,0.812012
144362422.040001,225769.115031,8,1.714644
144369485.164728,8.779816,2,1.181197
144369626.628559,448975.897203,3,1.082525
144388217.849048,224.870529,15,0.265026
144388866.129762,2166262.071359,2,1.311733
144404920.182514,830.940177,2,1.280783
144421912.380960,741.681115,9,1.496307
144430331.120608,78.160212,4,0.879599
144434939.653645,1111.427115,11,1.862072
144447265.898425,9.253429,3,0.126825
144447392.908152,3241515.607264,2,0.266340
144447771.564797,284.570204,2,1.927324
144449132.165369,21.074379,4,0.977264
144453849.319553,963796.413928,2,1.897640
144454372.997156,8715.247222,15,1.260480
144457268.815461,995538.751989,8,0.042759
144459465.501590,3.377615,30,1.966159
144463953.443662,1525506.468267,6,1.384670
144472065.379424,7486.842171,2,1.602388
144472698.727152,1017.327439,29,0.120538
144484005.522634,3.364809,27,0.185596
144491913.042108,338798.929043,7,0.063682
144498118.776584,312024.723534,21,1.016185
144544856.927149,21.196346,14,0.955218
144548808.932520,997149.176758,4,1.434274
144556699.431808,26844.765929,2,0.820842
144563436.454495,72298.611084,13,0.888680
144573406.123628,713717.476887,10,1.828891
144579930.152105,1463.540661,14,0.761325
144585481.753226,670.807543,2,0.653447
144586225.117940,3041768.888533,15,0.645175
144593073.566801,132791.841065,4,1.263998
144617662.433655,19.548285,24,1.608708
144620821.562444,30.104076,6,0.759889
144629996.752124,746890.767466,7,0.290839
144637210.442300,60403.487382,10,1.145820
144643424.729460,3125.757602,2,0.623387
144646291.004919,229184.642779,8,0.225756
144648827.039872,44.631613,8,1.355502
144667110.157391,803.778265,2,1.248854
144680903.080545,3.773216,11,1.540577
144681402.026588,95.905778,21,1.227914
144682279.082948,22.311135,4,1.897609
144701239.680874,47228.140301,3,1.472814
144704656.106324,3518.717235,2,0.562480
144774571.904305,1286.614202,8,0.330408
144784304.261658,895.425835,2,0.092531
144798337.865672,3118958.910665,5,0.227100
144811860.803395,4.424935,14,1.147062
144827111.149336,64808.547290,11,0.951423
144834303.368599,37.329721,29,0.964462
144852967.966647,2473.933421,23,1.474240
144853378.215140,13.372909,2,0.071773
144867428.994530,136.607661,2,1.335571
144870105.786901,1065251.665756,5,1.031684
144879260.056971,73230.340371,3,0.129595
144883254.999215,5836.827640,4,1.255794
144884889.427698,146752.763628,6,1.489879
144902952.695173,53337.967062,9,0.432837
144905448.863451,1670.497543,2,1.850973
144914361.193321,41822.536161,2,1.637692
144920494.222759,56.951282,26,1.491178
144940375.468702,905.952508,18,1.030505
144941987.437515,457.534732,17,0.716686
144952872.555697,3945.746883,17,1.901235
144958724.864258,72210.348199,2,1.129601
144970188.977319,2080748.945928,4,0.704547
144976227.873840,679979.295350,32,0.937903
144988891.984073,12649.847350,2,0.191792
145013392.061103,1505108.405205,6,1.794907
145018664.821285,70.147370,18,0.788676
145024483.879099,1514522.117418,23,1.479983
145030265.897126,6.044165,6,1.783858
145043341.552041,1214.794787,3,0.522749
145044133.931030,5164.321400,6,1.931422
145048867.049817,5.829712,8,0.188380
145050135.035360,37211.232933,2,1.395547
145060442.177837,96.899414,2,0.504664
145066728.363642,222273.138466,2,0.006864
145074707.277427,122.347614,2,1.465262
145108677.109786,26995.384296,2,1.064895
145112228.903413,23.929366,11,0.544032
145117013.967794,24.360263,25,1.571150
145117073.454415,19.559910,2,0.021945
145140852.815732,5271.666265,2,0.257258
145141969.129109,8471.891054,17,0.045448
145152663.826753,6.352260,28,0.799608
145158004.461684,11.359119,13,0.496475
145158209.664295,479240.488301,7,1.801700
145168036.784893,757346.512821,16,0.930344
145185429.605828,6588.171537,5,0.726521
145185586.620045,104.780731,3,1.583440
145191304.712992,17.647827,4,1.034121
145192136.289165,11.538266,9,1.308740
145192227.195186,20076.552175,3,1.018330
145193768.552163,582961.534540,5,1.273482
145204482.602132,221063.860642,23,1.556566
145209875.219426,120202.849706,5,1.660883
145213323.068355,663.411116,11,0.071230
145228671.193311,1730653.826656,2,1.663600
145239031.069840,277472.979123,3,1.108771
145241506.407049,881.942911,3,0.412105
145247384.920650,5547.154978,20,0.886950
145285117.358103,3.975340,2,0.892644
145289553.407701,24.042947,3,0.634886
145308514.040445,4511.173940,2,0.293397
145311356.801741,2885.338273,2,1.980873
145317909.737235,128514.377240,5,1.440080
145324645.309522,126.060599,6,0.709326
145326426.746828,558.207529,13,1.831094
145331709.570915,6403.145667,30,1.644512
145349836.495617,2056898.003163,4,0.593591
145352614.041094,5.607443,9,1.867554
145356745.872930,1480.974408,17,0.226504
145359232.702899,15737.715410,5,0.580426
145377992.968829,16.816814,4,1.759964
145395415.372005,1878.689058,8,0.281802
145403027.558486,189.329434,3,1.709934
145412888.930619,14082.480958,10,1.945982
145416735.653226,18803.951596,31,0.955822
145435055.022715,102.157877,4,1.178448
145445944.759635,84019.928893,11,1.351651
145449335.620808,377914.428864,2,0.596862
145459202.605702,113521.954225,3,1.234946
145460468.854122,2580964.515962,3,1.037358
145463115.635635,44.507069,8,1.502630
145474065.002956,878823.835595,25,1.370856
145481470.730351,3.673221,3,0.275164
145483086.802025,379297.969694,7,1.855572
145489478.431853,176.519015,23,1.609354
145495980.672065,40120.265535,23,1.472742
145497578.120840,3117.379122,4,0.868982
