S_time,R_time,Processors,sigma,id,type,Max_resource,Min_resource,Total_cost
33835547.22,11015.85935,8,0.179341,9675,1,8,8,88126.8748
33844851.2,127801.5046,17,0.907056,9676,1,17,17,2172625.5782
33856229.12,3.686376,8,0.96099,9677,1,8,8,29.491008
33857509.14,146.503994,16,0.743223,9678,1,16,16,2344.063904
33862611.16,2972294.847,9,1.072629,9679,1,9,9,26750653.623
33864252.31,78822.99744,4,1.311323,9680,1,4,4,315291.98976
33874133.4,476558.1927,56,1.002345,9681,1,56,56,26687258.7912
33879601.56,8332.669259,26,1.674304,9682,1,26,26,216649.400734
33880747.7,577679.2184,2,0.362012,9683,1,2,2,1155358.4368
33880749.72,563535.8165,18,1.218797,9684,1,18,18,10143644.696999999
33881531.48,356546.8511,3,0.530346,9685,1,3,3,1069640.5533
33883972.1,703676.2447,2,1.483752,9686,1,2,2,1407352.4894
33887057.57,204245.2858,7,0.61285,9687,1,7,7,1429717.0006000001
33890638.37,3835.15196,51,0.15146,9688,1,51,51,195592.74996000002
33891020.97,190168.5004,3,1.869409,9689,1,3,3,570505.5011999999
33892901.7,1308323.021,46,0.436703,9690,1,46,46,60182858.966
33901099.81,3.820001,6,0.666741,9691,1,6,6,22.920006
33902051.15,306351.6308,3,1.739983,9692,1,3,3,919054.8924
33903209.16,152.209072,6,0.247707,9693,1,6,6,913.254432
33904584.77,2426.777119,2,1.09173,9694,1,2,2,4853.554238
33907327.06,1395.93065,5,1.364367,9695,1,5,5,6979.65325
33911198.5,119.480498,5,0.358155,9696,1,5,5,597.40249
33911747.48,135.630408,10,0.476675,9697,1,10,10,1356.3040799999999
33912598.56,3240994.582,8,1.9106,9698,1,8,8,25927956.656
33929099.94,34459.71959,2,0.761713,9699,1,2,2,68919.43918
33930145.74,6.414384,4,1.688237,9700,1,4,4,25.657536
33930772.39,192.315567,2,0.376275,9701,1,2,2,384.631134
33933803.56,3983.18894,4,1.459244,9702,1,4,4,15932.75576
33934900.65,10045.48566,79,0.461189,9703,1,79,79,793593.36714
33936810.27,3.638698,41,0.030479,9704,1,41,41,149.186618
33938098.35,4.190222,18,1.685481,9705,1,18,18,75.423996
33940974.22,9988.594653,8,1.432069,9706,1,8,8,79908.757224
33950775.32,6400.863293,27,0.204751,9707,1,27,27,172823.308911
33951977.05,4212.011516,4,1.909492,9708,1,4,4,16848.046064
33952144.01,40770.15828,43,1.847442,9709,1,43,43,1753116.8060400002
33953607.85,3209.566391,66,0.956976,9710,1,66,66,211831.381806
33953981.83,31.626735,12,1.079761,9711,1,12,12,379.52082
33954175.71,2404643.212,15,0.81075,9712,1,15,15,36069648.18
33967299.37,1935.873766,4,1.499872,9713,1,4,4,7743.495064
33967352.35,1751.907932,2,0.483492,9714,1,2,2,3503.815864
33971110.86,45.106624,2,0.349521,9715,1,2,2,90.213248
33986307.46,315024.6326,17,1.883622,9716,1,17,17,5355418.7542
33993221.97,353695.6987,9,1.356852,9717,1,9,9,3183261.2883
33995694.8,17629.52628,6,0.174656,9718,1,6,6,105777.15767999999
34006011.28,13.934675,10,0.594227,9719,1,10,10,139.34675000000001
34015653.18,151.314315,5,0.303767,9720,1,5,5,756.5715749999999
34016742.28,2797.930882,26,1.658179,9721,1,26,26,72746.202932
34017360.55,362747.7501,10,0.915638,9722,1,10,10,3627477.501
34018101.05,11771.64817,17,0.576236,9723,1,17,17,200118.01889
34037718.73,153266.738,57,0.7228,9724,1,57,57,8736204.066000002
34037980.44,936.644541,82,0.845376,9725,1,82,82,76804.852362
34038596.04,2560.577597,87,0.313245,9726,1,87,87,222770.250939
34040900.78,690584.5461,2,0.46955,9727,1,2,2,1381169.0922
34041696.05,8.183984,13,0.588494,9728,1,13,13,106.39179200000001
34045426.5,12.523248,2,1.932851,9729,1,2,2,25.046496
34048628.43,2154600.598,3,0.593712,9730,1,3,3,6463801.794000001
34060026.07,68.007653,29,0.031191,9731,1,29,29,1972.2219370000003
34062770.73,427325.6002,2,0.894261,9732,1,2,2,854651.2004
34063681.0,1959636.089,57,1.798673,9733,1,57,57,111699257.073
34065370.91,47269.32341,4,0.3495,9734,1,4,4,189077.29364
34066147.83,3994.647652,2,1.850679,9735,1,2,2,7989.295304
34068682.13,272.09868,8,1.307804,9736,1,8,8,2176.78944
34069523.97,45090.41698,45,1.05982,9737,1,45,45,2029068.7641
34071989.69,2644513.502,13,1.250872,9738,1,13,13,34378675.526
34073939.95,732.821622,6,0.939477,9739,1,6,6,4396.9297320000005
34075760.33,9.836567,87,1.726315,9740,1,87,87,855.781329
34075832.21,30306.91315,34,0.143684,9741,1,34,34,1030435.0471
34080504.39,6727.257812,61,1.430992,9742,1,61,61,410362.726532
34082690.5,3168.93778,58,0.759022,9743,1,58,58,183798.39124000003
34084422.93,553695.627,2,0.338535,9744,1,2,2,1107391.254
34087225.22,88788.84793,56,1.684888,9745,1,56,56,4972175.48408
34093047.07,1277.315498,4,0.356266,9746,1,4,4,5109.261992
34095092.84,26.879721,76,0.667044,9747,1,76,76,2042.858796
34097172.4,11746.32281,35,0.926714,9748,1,35,35,411121.29835
34097195.34,3148151.081,39,1.788365,9749,1,39,39,122777892.159
34097793.79,3237.290556,4,1.715332,9750,1,4,4,12949.162224
34098811.09,208.387998,7,1.27995,9751,1,7,7,1458.7159860000002
34100462.11,299336.8913,14,1.836602,9752,1,14,14,4190716.4782000002
34100901.18,2187.621887,3,1.686987,9753,1,3,3,6562.865661
34104151.21,717.72463,7,0.355938,9754,1,7,7,5024.072410000001
34105327.92,32.516094,47,1.049582,9755,1,47,47,1528.2564180000002
34110426.18,492.803445,13,0.961042,9756,1,13,13,6406.444785
34115403.88,70.707772,11,1.30368,9757,1,11,11,777.7854920000001
34116762.1,136.124588,23,0.520232,9758,1,23,23,3130.865524
34117997.56,21.517737,21,1.730617,9759,1,21,21,451.872477
34120594.12,109.467501,6,1.754759,9760,1,6,6,656.805006
34125616.19,11059.17575,16,0.182449,9761,1,16,16,176946.812
34126992.24,266.282301,9,0.483322,9762,1,9,9,2396.5407090000003
34128199.58,2414.059683,2,0.473592,9763,1,2,2,4828.119366
34128575.35,988402.9279,7,1.18608,9764,1,7,7,6918820.4953000005
34130353.71,179.931467,5,0.534232,9765,1,5,5,899.657335
34134536.92,90172.53919,7,1.36037,9766,1,7,7,631207.7743299999
34135081.78,1027694.106,3,0.926659,9767,1,3,3,3083082.318
34138993.4,20.162319,5,1.615759,9768,1,5,5,100.811595
34145999.42,3858.788808,48,0.328698,9769,1,48,48,185221.862784
34146023.69,7.115625,21,0.801146,9770,1,21,21,149.428125
34146631.86,3.034664,72,0.311197,9771,1,72,72,218.49580799999998
34154340.45,1712.750891,2,1.055867,9772,1,2,2,3425.501782
34155957.29,617.22567,2,1.677094,9773,1,2,2,1234.45134
34165673.08,29.304236,84,0.784314,9774,1,84,84,2461.555824
34169211.2,4496.938766,9,0.444306,9775,1,9,9,40472.448894
34174203.31,59.778968,30,1.808739,9776,1,30,30,1793.36904
34177329.91,93341.4597,17,0.71447,9777,1,17,17,1586804.8149
34177757.51,1970.159718,5,1.78824,9778,1,5,5,9850.79859
34180220.6,4302.0773,6,1.093287,9779,1,6,6,25812.463799999998
34185429.49,14083.60188,11,0.415463,9780,1,11,11,154919.62068
34187864.56,8280.119446,11,1.96784,9781,1,11,11,91081.31390600001
34193192.64,66.18531,2,1.938294,9782,1,2,2,132.37062
34194840.81,564.712953,51,0.479326,9783,1,51,51,28800.360602999997
34195747.36,16.860191,3,0.254509,9784,1,3,3,50.580573
34201438.74,16695.97728,12,1.145916,9785,1,12,12,200351.72736
34201796.19,194965.0783,33,0.855578,9786,1,33,33,6433847.5839
34202682.13,1150828.216,14,0.603556,9787,1,14,14,16111595.024
34206175.09,4048.377522,2,0.748442,9788,1,2,2,8096.755044
34210891.61,3148633.476,49,0.258707,9789,1,49,49,154283040.324
34212680.84,816890.9541,6,1.597993,9790,1,6,6,4901345.7246
34216057.28,3016586.429,19,1.841029,9791,1,19,19,57315142.151
34216770.39,279159.2115,6,1.180137,9792,1,6,6,1674955.2689999999
34220241.21,483.120158,3,1.888212,9793,1,3,3,1449.360474
34228849.8,226.477042,3,0.431712,9794,1,3,3,679.4311260000001
34230227.54,2185.583269,22,1.075468,9795,1,22,22,48082.831918
34230519.86,19.901329,10,0.561282,9796,1,10,10,199.01329
34232723.81,28978.0983,66,0.358164,9797,1,66,66,1912554.4878
34235163.27,3006797.218,7,1.721676,9798,1,7,7,21047580.526
34236640.84,73.527741,72,1.660077,9799,1,72,72,5293.997352
34238323.75,996549.4764,9,1.605327,9800,1,9,9,8968945.2876
34244487.02,2244.781369,16,1.70609,9801,1,16,16,35916.501904
34249957.9,138465.5313,2,1.42337,9802,1,2,2,276931.0626
34258548.33,87.830134,25,0.028503,9803,1,25,25,2195.75335
34262815.52,3636.267151,7,1.394739,9804,1,7,7,25453.870057
34302827.28,398.72599,15,1.899193,9805,1,15,15,5980.8898500000005
34303711.33,7893.649964,2,0.522248,9806,1,2,2,15787.299928
34308881.9,1210.632887,45,1.662422,9807,1,45,45,54478.479914999996
34309411.56,5.174561,2,0.017639,9808,1,2,2,10.349122
34317088.08,11.050034,88,1.647347,9809,1,88,88,972.402992
34320145.94,15.365324,17,1.663381,9810,1,17,17,261.210508
34320179.82,315046.1042,3,1.183995,9811,1,3,3,945138.3126000001
34323853.95,499.158992,5,0.889268,9812,1,5,5,2495.79496
34325013.23,33901.49181,2,1.124274,9813,1,2,2,67802.98362
34328717.99,1045.947485,12,0.805012,9814,1,12,12,12551.36982
34332999.46,3749.044042,11,0.572738,9815,1,11,11,41239.484462
34334599.76,51996.57297,8,0.500901,9816,1,8,8,415972.58376
34339175.1,85.283971,6,0.87102,9817,1,6,6,511.70382599999994
34345859.82,161973.3508,3,0.989163,9818,1,3,3,485920.0523999999
34346510.41,56.794839,58,1.780562,9819,1,58,58,3294.1006620000003
34349682.23,79.327247,3,1.888176,9820,1,3,3,237.981741
34351321.47,80.583337,2,0.296725,9821,1,2,2,161.166674
34353823.78,153682.1519,3,1.883385,9822,1,3,3,461046.4557
34354784.66,56.090494,4,0.248909,9823,1,4,4,224.361976
34362668.14,130.268027,7,0.609418,9824,1,7,7,911.876189
34364123.91,19.430448,82,1.116535,9825,1,82,82,1593.2967359999998
34365121.43,1890990.461,4,1.891566,9826,1,4,4,7563961.844
34365495.15,8341.514446,2,0.09857,9827,1,2,2,16683.028892
34366919.26,5230.834294,10,1.77927,9828,1,10,10,52308.34294
34369135.07,24713.9276,23,1.60137,9829,1,23,23,568420.3348
34372941.49,869613.7886,2,1.530671,9830,1,2,2,1739227.5772
34373675.09,1085.88143,5,1.574959,9831,1,5,5,5429.407149999999
34377153.45,5349.098402,70,1.257357,9832,1,70,70,374436.88814
34377730.35,4556.436776,2,1.977597,9833,1,2,2,9112.873552
34378624.81,26372.25885,2,0.544914,9834,1,2,2,52744.5177
34380452.88,208064.9458,3,0.561871,9835,1,3,3,624194.8374
34380578.64,15772.64909,10,0.017687,9836,1,10,10,157726.4909
34381738.97,263936.3885,38,0.121098,9837,1,38,38,10029582.763
34382571.34,1167.632073,2,1.460322,9838,1,2,2,2335.264146
34384185.3,9205.719096,14,1.367947,9839,1,14,14,128880.06734400001
34390550.27,1735.956388,3,0.54808,9840,1,3,3,5207.869164
34391494.84,505830.8609,11,1.90804,9841,1,11,11,5564139.4699
34398486.87,1053897.038,31,1.283361,9842,1,31,31,32670808.178
34405223.74,437.592662,29,1.900056,9843,1,29,29,12690.187198
34408853.22,85056.56042,46,0.995541,9844,1,46,46,3912601.7793199997
34409198.41,17.538829,2,0.980648,9845,1,2,2,35.077658
34410911.52,25634.41664,4,1.662387,9846,1,4,4,102537.66656
34410916.69,11524.67338,36,1.060748,9847,1,36,36,414888.24168
34411140.7,30946.04046,9,1.401424,9848,1,9,9,278514.36414
34414388.16,380723.8467,20,0.280184,9849,1,20,20,7614476.934
34423024.8,2838.509942,11,1.863605,9850,1,11,11,31223.609362000003
34449344.75,341358.9909,2,0.091489,9851,1,2,2,682717.9818
34449602.6,27899.97737,82,0.394352,9852,1,82,82,2287798.14434
34449953.11,45.573723,2,1.390631,9853,1,2,2,91.147446
34451563.0,19908.46011,6,0.192534,9854,1,6,6,119450.76066
34452819.13,2725.015593,3,0.724315,9855,1,3,3,8175.046779
34452909.38,1478.25367,2,1.014566,9856,1,2,2,2956.50734
34460484.77,3491.259648,3,0.462728,9857,1,3,3,10473.778944000002
34462611.86,27.757005,3,1.044148,9858,1,3,3,83.271015
34463857.57,1125.34867,13,1.563218,9859,1,13,13,14629.532710000001
34468305.43,916.235574,30,1.3396,9860,1,30,30,27487.06722
34476754.23,493.71124,90,0.535091,9861,1,90,90,44434.0116
34478375.58,86.716453,3,1.501769,9862,1,3,3,260.149359
34480439.32,497463.0608,4,1.536552,9863,1,4,4,1989852.2432
34481170.83,227.41587,4,0.042962,9864,1,4,4,909.66348
34482874.97,67488.11149,4,0.332084,9865,1,4,4,269952.44596
34486232.76,1458.231516,62,0.272316,9866,1,62,62,90410.353992
34489239.46,68.139305,9,0.83941,9867,1,9,9,613.253745
34494657.69,5.816419,28,0.772755,9868,1,28,28,162.859732
34497190.19,1407816.466,20,1.480919,9869,1,20,20,28156329.32
34498151.01,6370.555682,2,0.029844,9870,1,2,2,12741.111364
34498707.38,18579.65824,4,0.224336,9871,1,4,4,74318.63296
34499502.75,2865.937745,3,1.41986,9872,1,3,3,8597.813235000001
34503121.45,18.752902,47,1.671627,9873,1,47,47,881.386394
34506813.27,5.764761,15,0.161425,9874,1,15,15,86.47141500000001
34510026.48,7636.63125,6,0.1213,9875,1,6,6,45819.787500000006
34518808.31,266351.6514,48,0.198812,9876,1,48,48,12784879.267199999
34521763.29,1672966.309,9,1.443218,9877,1,9,9,15056696.781
34526500.47,3994.608762,13,0.991693,9878,1,13,13,51929.913906
34532335.19,404976.6016,6,0.083494,9879,1,6,6,2429859.6096
34532660.86,663.125272,28,1.019756,9880,1,28,28,18567.507616
34538919.83,903383.1048,2,1.077209,9881,1,2,2,1806766.2096
34542701.86,16380.46668,35,0.386703,9882,1,35,35,573316.3338
34544354.4,16968.50418,21,0.16983,9883,1,21,21,356338.58778
34545430.82,346.613356,49,0.583577,9884,1,49,49,16984.054444
34553895.18,2343.834401,23,0.894631,9885,1,23,23,53908.191223
34557332.47,435.541767,60,0.210744,9886,1,60,60,26132.50602
34560719.7,130.26457,33,0.822738,9887,1,33,33,4298.73081
34561751.98,99901.52289,7,1.062639,9888,1,7,7,699310.6602299999
34568425.3,25.392465,13,1.634995,9889,1,13,13,330.10204500000003
34568764.87,6426.492295,14,1.535565,9890,1,14,14,89970.89213
34571806.54,440774.7938,5,0.209854,9891,1,5,5,2203873.969
34572399.41,2299.336001,20,1.505443,9892,1,20,20,45986.72002
34574616.53,18.529515,47,0.609269,9893,1,47,47,870.887205
34576041.9,5.865158,4,0.186171,9894,1,4,4,23.460632
34581104.59,84.793419,28,1.595612,9895,1,28,28,2374.215732
34581204.71,54086.70332,16,1.103702,9896,1,16,16,865387.25312
34583963.14,2140009.806,5,1.55135,9897,1,5,5,10700049.03
34585563.15,16422.54515,12,0.586003,9898,1,12,12,197070.5418
34592530.7,276075.2402,10,1.979449,9899,1,10,10,2760752.402
34603320.08,26624.50805,3,0.673176,9900,1,3,3,79873.52415
34604301.23,8336.324352,86,0.97539,9901,1,86,86,716923.894272
34615085.77,1780.51993,2,1.309614,9902,1,2,2,3561.03986
34617194.76,13.44018,83,1.748923,9903,1,83,83,1115.53494
34627287.64,3414.857916,10,1.2148,9904,1,10,10,34148.57916
34627754.3,91482.90963,17,0.755006,9905,1,17,17,1555209.4637099998
34628764.68,1069.382528,6,1.846582,9906,1,6,6,6416.295168000001
34635781.12,37114.18408,5,0.24171,9907,1,5,5,185570.9204
34637034.11,30.206075,17,1.542167,9908,1,17,17,513.503275
34638610.08,245.953924,66,1.233734,9909,1,66,66,16232.958984
34639334.37,34243.33967,24,0.630025,9910,1,24,24,821840.15208
34641771.19,41.900692,2,0.236553,9911,1,2,2,83.801384
34642751.81,511266.1652,86,0.282188,9912,1,86,86,43968890.2072
34643758.15,136.396566,9,0.157641,9913,1,9,9,1227.569094
34645350.13,146750.3802,13,0.51624,9914,1,13,13,1907754.9426000002
34648698.91,751578.8886,49,0.622386,9915,1,49,49,36827365.5414
34658727.36,16.702676,3,1.507723,9916,1,3,3,50.108028000000004
34661412.88,97.930295,17,0.969655,9917,1,17,17,1664.8150150000001
34667102.91,83.786596,3,0.370282,9918,1,3,3,251.359788
34679906.35,1310873.464,20,0.986036,9919,1,20,20,26217469.279999997
34690304.79,17.352019,35,1.224138,9920,1,35,35,607.320665
34694087.42,3028280.209,4,0.404886,9921,1,4,4,12113120.836
34694909.93,109.361215,7,1.945762,9922,1,7,7,765.528505
34695404.43,1277.906667,4,0.99164,9923,1,4,4,5111.626668
34697001.76,44632.90574,3,1.735532,9924,1,3,3,133898.71722
34699145.76,739843.1548,39,0.391143,9925,1,39,39,28853883.0372
34699821.85,91.871843,11,1.226867,9926,1,11,11,1010.590273
34700201.67,1656194.569,47,0.350615,9927,1,47,47,77841144.743
34706621.62,2010142.401,7,1.175116,9928,1,7,7,14070996.807
34709605.04,1681.05491,6,1.375911,9929,1,6,6,10086.32946
34713873.05,257.243495,18,0.907145,9930,1,18,18,4630.38291
34716161.82,3007325.62,2,0.657902,9931,1,2,2,6014651.24
34718813.0,25.020837,8,1.959142,9932,1,8,8,200.166696
34723079.23,585484.8705,26,0.293164,9933,1,26,26,15222606.633
34723561.98,208.160727,2,0.565588,9934,1,2,2,416.321454
34723724.2,56052.67313,5,0.655824,9935,1,5,5,280263.36565
34727932.62,16993.33811,26,1.88195,9936,1,26,26,441826.79086
34728285.72,1781.417147,2,1.969386,9937,1,2,2,3562.834294
34732995.05,1605.008693,69,1.388971,9938,1,69,69,110745.599817
34734203.48,2781223.254,4,0.84796,9939,1,4,4,11124893.016
34737769.18,180.19127,8,0.751903,9940,1,8,8,1441.53016
34741605.95,296.690791,4,1.360397,9941,1,4,4,1186.763164
34742947.79,2441541.695,4,0.792006,9942,1,4,4,9766166.78
34746553.46,193.255954,6,0.848932,9943,1,6,6,1159.535724
34752773.49,40012.57647,28,0.217298,9944,1,28,28,1120352.14116
34758994.56,251700.6203,6,0.950882,9945,1,6,6,1510203.7218
34761401.95,328846.8019,12,1.88199,9946,1,12,12,3946161.6228
34769044.85,134.300197,12,0.792761,9947,1,12,12,1611.6023639999999
34774659.61,8.719672,67,0.959168,9948,1,67,67,584.2180239999999
34775215.08,329047.0735,33,0.464009,9949,1,33,33,10858553.4255
34785216.15,777.283649,70,1.585753,9950,1,70,70,54409.855429999996
34789182.65,1889438.515,5,1.37282,9951,1,5,5,9447192.575
34791181.13,40.658747,4,0.195185,9952,1,4,4,162.634988
34793727.15,54.901152,7,0.04544,9953,1,7,7,384.308064
34797329.77,65.954009,22,0.576395,9954,1,22,22,1450.988198
34803826.61,21.253672,12,1.85455,9955,1,12,12,255.04406400000002
34804621.52,2614840.198,33,1.477085,9956,1,33,33,86289726.534
34809044.55,6.799698,28,1.209797,9957,1,28,28,190.391544
34815149.27,31.173479,67,0.888343,9958,1,67,67,2088.623093
34824881.43,1163702.527,9,0.926255,9959,1,9,9,10473322.743
34833658.13,262895.7536,3,1.525438,9960,1,3,3,788687.2608
34834133.04,1040457.088,4,0.818527,9961,1,4,4,4161828.352
34835795.53,52.052241,42,0.786178,9962,1,42,42,2186.194122
34837542.43,35203.3658,2,0.686095,9963,1,2,2,70406.7316
34838554.56,3935.86236,8,1.361219,9964,1,8,8,31486.89888
34839731.68,90311.43324,54,0.376678,9965,1,54,54,4876817.39496
34840361.1,126.021714,2,0.01083,9966,1,2,2,252.043428
34847455.42,599491.3488,72,0.756419,9967,1,72,72,43163377.1136
34848258.43,3211974.962,10,1.246002,9968,1,10,10,32119749.619999997
34851148.08,72.078787,2,0.877864,9969,1,2,2,144.157574
34854857.61,40.280539,2,1.584257,9970,1,2,2,80.561078
34865382.74,3376.985732,16,1.870094,9971,1,16,16,54031.771712
34866098.91,133180.8491,77,1.675628,9972,1,77,77,10254925.3807
34866119.2,2104670.887,19,1.88684,9973,1,19,19,39988746.853
34866333.26,85125.23611,5,0.865815,9974,1,5,5,425626.18055
34867396.01,530638.1666,15,1.605915,9975,1,15,15,7959572.499
34873759.82,23.409289,10,0.498207,9976,1,10,10,234.09289
34877296.29,188.566628,8,1.943221,9977,1,8,8,1508.533024
34884169.5,166433.6757,2,0.203349,9978,1,2,2,332867.3514
34885044.78,11.377977,15,0.861998,9979,1,15,15,170.669655
34885266.04,524.2181,33,0.56747,9980,1,33,33,17299.1973
34892180.64,4.008786,21,1.453309,9981,1,21,21,84.184506
34892245.14,685334.8946,80,0.953215,9982,1,80,80,54826791.568
34892568.17,348586.7067,8,0.713516,9983,1,8,8,2788693.6536
34893976.6,2955.376982,15,1.340256,9984,1,15,15,44330.65473
34899251.75,1519.586956,23,1.62386,9985,1,23,23,34950.499988
34900335.54,101750.7117,4,1.019011,9986,1,4,4,407002.8468
34910460.36,24146.32506,2,1.456409,9987,1,2,2,48292.65012
34910910.71,57918.34038,4,1.700584,9988,1,4,4,231673.36152
34914121.31,119128.2921,2,1.664935,9989,1,2,2,238256.5842
34914745.22,3129.336551,16,0.864846,9990,1,16,16,50069.384816
34920152.45,26063.064,17,1.810349,9991,1,17,17,443072.088
34922588.31,21278.08148,3,1.494735,9992,1,3,3,63834.24444
34927433.68,208633.0887,36,0.607675,9993,1,36,36,7510791.1932
34933651.68,37.978482,3,0.858045,9994,1,3,3,113.935446
34936619.75,294805.1514,36,0.904072,9995,1,36,36,10612985.450399999
34936936.44,164.598638,3,1.054855,9996,1,3,3,493.795914
34940805.4,87130.54505,6,1.894831,9997,1,6,6,522783.2703
34941424.2,1446.290673,4,0.104022,9998,1,4,4,5785.162692
34944367.97,196.700863,88,0.447659,9999,1,88,88,17309.675944
34946618.91,694.730397,35,1.528413,10000,1,35,35,24315.563895000003
34947309.55,42.573622,19,1.229576,10001,1,19,19,808.898818
34951423.7,4616.088209,66,0.932654,10002,1,66,66,304661.821794
34952917.01,191036.1828,36,0.048632,10003,1,36,36,6877302.580800001
34955785.33,477264.7548,3,1.442437,10004,1,3,3,1431794.2644
34959162.56,24.41407,3,0.7463,10005,1,3,3,73.24221
34959857.3,783481.6476,32,1.213035,10006,1,32,32,25071412.7232
34961713.45,1130.571785,47,0.469167,10007,1,47,47,53136.873895000004
34964162.84,5583.548644,13,0.851947,10008,1,13,13,72586.13237200001
34965801.93,8.798483,38,0.838538,10009,1,38,38,334.34235399999994
34967905.35,455653.0723,77,1.468593,10010,1,77,77,35085286.5671
34968363.16,14.56127,27,0.182688,10011,1,27,27,393.15429
34976219.2,942811.6354,6,1.74233,10012,1,6,6,5656869.8124
34986988.67,1750.343092,70,1.795372,10013,1,70,70,122524.01644
34987040.44,705.351541,3,1.109257,10014,1,3,3,2116.054623
34991980.33,36.303414,57,0.091691,10015,1,57,57,2069.294598
34991988.02,11347.47571,8,1.922128,10016,1,8,8,90779.80568
35003539.1,343522.3851,8,1.533143,10017,1,8,8,2748179.0808
35003802.14,547453.1562,44,0.622562,10018,1,44,44,24087938.8728
35007391.65,427.468538,3,0.601327,10019,1,3,3,1282.405614
35007784.07,159.727094,19,0.255558,10020,1,19,19,3034.814786
35010445.03,514.061553,2,0.724006,10021,1,2,2,1028.123106
35012119.04,446.095732,2,0.15065,10022,1,2,2,892.191464
35015925.57,14.166689,3,1.55171,10023,1,3,3,42.500067
35024390.69,52746.59838,30,1.855762,10024,1,30,30,1582397.9514000001
35026859.8,157.228477,6,1.386057,10025,1,6,6,943.370862
35028494.14,10424.97527,51,0.545454,10026,1,51,51,531673.73877
35029678.06,86391.93381,2,1.463538,10027,1,2,2,172783.86762
35032092.08,390.627828,8,1.017134,10028,1,8,8,3125.022624
35032951.95,373317.6958,12,1.880148,10029,1,12,12,4479812.3496
35036012.45,4.43727,5,0.33016,10030,1,5,5,22.186349999999997
35039798.58,27914.65144,3,1.416909,10031,1,3,3,83743.95432
35040463.59,311.717131,68,1.39517,10032,1,68,68,21196.764908
35041958.15,889.959359,5,1.470892,10033,1,5,5,4449.796795
35044771.22,79.331755,10,1.812843,10034,1,10,10,793.31755
35045072.85,42567.17062,15,0.908544,10035,1,15,15,638507.5593
35050546.54,534228.3631,20,1.061415,10036,1,20,20,10684567.261999998
35052257.65,521956.4876,23,1.705428,10037,1,23,23,12004999.2148
35063259.73,37684.87468,61,1.958797,10038,1,61,61,2298777.35548
35065556.59,19235.09329,35,1.725181,10039,1,35,35,673228.26515
35065819.71,218.907119,15,0.837502,10040,1,15,15,3283.606785
35069520.1,319.627527,59,1.867522,10041,1,59,59,18858.024093
35071728.69,21.476829,20,0.372822,10042,1,20,20,429.53657999999996
35072998.55,198126.0885,12,0.773353,10043,1,12,12,2377513.062
35080480.36,1170.459433,5,0.054515,10044,1,5,5,5852.297165
35081690.66,5812.983148,2,0.985067,10045,1,2,2,11625.966296
35084838.25,1027.126234,26,0.013489,10046,1,26,26,26705.282084000002
35085088.59,402.84544,3,1.666762,10047,1,3,3,1208.53632
35085214.72,472.14555,7,1.248443,10048,1,7,7,3305.01885
35093234.27,252.201242,5,1.280736,10049,1,5,5,1261.00621
35093235.4,111748.3002,2,0.659338,10050,1,2,2,223496.6004
35095361.41,4.963539,5,1.16475,10051,1,5,5,24.817695
35096429.54,2749107.383,72,0.903222,10052,1,72,72,197935731.576
35097263.76,609.733111,5,1.922835,10053,1,5,5,3048.665555
35098857.09,1166355.725,14,0.121516,10054,1,14,14,16328980.150000002
35105969.67,28.069381,50,0.956906,10055,1,50,50,1403.46905
35107901.86,2311.038878,13,1.417871,10056,1,13,13,30043.505414
35111632.43,99.907947,45,1.34323,10057,1,45,45,4495.857615
35115070.83,866.616229,41,0.642468,10058,1,41,41,35531.265389
35115777.73,13.523153,3,0.326203,10059,1,3,3,40.569459
35118505.03,191977.4538,89,0.073297,10060,1,89,89,17085993.3882
35120615.47,30.361604,2,0.829017,10061,1,2,2,60.723208
35121311.74,2798013.721,2,0.754376,10062,1,2,2,5596027.442
35121561.37,66612.49968,72,1.549685,10063,1,72,72,4796099.97696
35122407.24,23.341006,37,1.213015,10064,1,37,37,863.617222
35123863.93,1071.954683,14,1.799476,10065,1,14,14,15007.365561999999
35125381.94,428.192975,6,1.284745,10066,1,6,6,2569.15785
35130370.49,40.967538,13,0.513027,10067,1,13,13,532.577994
35135893.25,8.556073,15,0.655918,10068,1,15,15,128.341095
35140216.86,109.589782,3,0.477979,10069,1,3,3,328.769346
35142212.02,4.156276,3,0.726237,10070,1,3,3,12.468828
35143712.8,4.041062,2,0.454186,10071,1,2,2,8.082124
35145274.37,566354.4014,4,0.041591,10072,1,4,4,2265417.6056
35146661.86,110.880772,24,0.462927,10073,1,24,24,2661.138528
35150777.98,1293.271419,15,1.796348,10074,1,15,15,19399.071284999998
35161653.5,40.533493,2,0.43312,10075,1,2,2,81.066986
35171646.62,154778.2537,8,0.476009,10076,1,8,8,1238226.0296
35180463.18,689160.6594,3,0.264807,10077,1,3,3,2067481.9782
35189001.19,135804.8607,86,0.728448,10078,1,86,86,11679218.0202
35191379.59,4.930517,2,0.419106,10079,1,2,2,9.861034
35193351.54,3933.298201,24,0.31863,10080,1,24,24,94399.156824
35195997.81,50.727215,16,0.982012,10081,1,16,16,811.63544
35208446.02,6087.147534,3,0.955491,10082,1,3,3,18261.442602
35212161.47,6951.834278,21,1.018637,10083,1,21,21,145988.519838
35212987.49,11822.56843,8,1.555821,10084,1,8,8,94580.54744
35217777.27,153.754099,89,0.608997,10085,1,89,89,13684.114811
