S_time,R_time,Processors,sigma
48732534.93,11.91543,82,0.631442
48737840.53,21586.42323,4,0.128407
48739601.98,2561649.89,66,1.266304
48740033.28,681562.8429,5,1.630149
48741249.57,35534.53413,6,0.637457
48742881.22,359.746298,7,0.971327
48745317.51,3.616273,13,0.952131
48747835.7,46552.70535,78,1.508076
48748567.48,430.183504,29,1.479344
48751136.11,17370.39136,52,1.643305
48753374.11,4556.514436,2,1.812672
48754474.89,4912.71026,3,0.309645
48755998.59,25824.74364,2,0.401325
48759552.26,41597.56277,41,0.657164
48761448.11,20.76023,37,0.642262
48762279.91,201479.7915,10,1.330315
48762494.23,42.810783,2,0.106718
48762515.72,158864.0664,18,0.367724
48764027.54,305997.2763,15,1.358805
48765187.29,5.232502,26,1.077646
48771650.95,15.724582,10,1.907361
48774962.82,89649.81201,3,1.777067
48775484.17,302886.235,15,0.018343
48776750.91,3.129894,20,0.650159
48778519.3,2246914.021,2,0.381948
48789189.97,907718.4696,23,1.526146
48798934.55,1067358.397,13,1.137384
48816718.69,1753548.425,16,0.491773
48830194.88,13.263472,21,1.237077
48832247.26,235.070054,2,0.439001
48836373.08,273191.2146,16,0.644927
48841009.69,508.518228,63,1.913338
48844502.93,3.836238,2,1.865377
48844774.8,1395360.083,12,1.078766
48848097.76,7240.62987,4,0.115741
48851224.34,15004.04325,10,1.053415
48858297.11,319376.7984,19,1.486274
48859712.88,3.325655,11,1.172619
48861178.19,1705722.547,83,1.416854
48863148.4,19996.86581,41,0.219225
48879447.39,2917.288169,28,0.601675
48879768.91,56794.62793,3,0.808745
48879777.12,5144.313011,2,1.302578
48885005.19,247.277034,4,1.494707
48889831.18,824.79388,48,0.463965
48890867.23,202902.5215,29,1.13482
48891163.27,9097.598469,7,1.303124
48891315.28,7562.030768,14,0.24551
48892001.77,16.001922,10,1.777994
48892857.14,14.235184,2,0.137023
48892882.65,252.23318,4,1.699141
48896292.48,11304.73961,5,0.243162
48900979.24,5.242009,28,1.33004
48902678.64,17152.8572,4,0.399961
48907908.65,4.026068,50,1.452668
48909478.9,3531.520628,2,1.45243
48909918.5,65689.89316,57,0.289612
48912726.19,4170.280277,3,1.594991
48916689.79,6.718134,22,0.114008
48920116.46,33739.67365,5,1.258122
48928490.47,417325.1857,56,1.911741
48929258.16,11417.26633,2,1.648706
48930684.55,54746.33177,2,1.119912
48932425.72,3.291364,6,1.534974
48947455.41,10.20557,49,1.391343
48949322.74,7.902233,40,1.860804
48950630.62,4.006946,12,1.15823
48957768.38,601.941666,13,0.431567
48958178.44,614974.7129,61,1.854279
48959124.8,5011.25114,8,0.266675
48963946.9,23.069518,6,0.225302
48966130.02,48937.98616,61,0.70086
48967847.87,5.050335,19,0.322748
48969481.99,169.693094,90,0.390607
48975026.8,9.683038,6,0.230249
48975694.31,593456.3752,12,0.544104
48976274.86,4288.38532,3,0.471687
48976275.92,134056.1683,5,1.823464
48976414.01,4280.829659,3,1.220146
48977303.57,79.445174,81,1.545129
48979859.47,2347370.67,11,1.73206
48982093.45,44976.50914,79,0.143712
48982166.87,1050868.434,9,0.272911
48989508.31,19.91886,65,0.909132
49000304.46,970.381553,14,0.406408
49005076.06,2403079.141,4,0.456639
49006356.61,56818.58918,27,0.415324
49007056.92,81357.14729,4,1.57291
49012178.61,125696.6634,27,1.432451
49012629.01,342914.0334,2,1.60633
49021172.58,396623.0857,25,1.312909
49022250.71,944200.3256,2,1.990582
49023117.41,42569.7688,46,1.012719
49026123.35,272.202566,18,1.376315
49029016.62,1046506.443,52,0.320739
49029889.51,5.168024,9,1.633169
49030825.29,845058.7099,23,0.945034
49031864.92,52.858545,9,1.542658
49033594,6371.986994,55,0.912478
49034438.51,601426.7577,6,0.828845
49036906.57,407818.7885,9,0.737481
49044330.75,23.197526,2,1.181609
49044728.93,418.796193,50,1.165051
49047705.77,273.197007,2,1.790622
49052739.48,3315.328998,19,0.250296
49053960.34,934115.2259,44,0.172189
49057110.08,9329.883996,3,1.778691
49062984.76,3.357235,2,0.469903
49072900.14,17.526467,74,1.848907
49073757.3,389.130625,2,1.632052
49080869.3,6.166946,30,1.553577
49082064.02,2411.049755,2,1.096466
49085160.45,1704311.178,2,1.17147
49093433.55,135401.2078,46,0.37484
49096219.92,91.067599,2,0.807101
49096817.72,39.522561,11,1.752644
49097750.1,3.269986,2,1.029123
49102866.71,67.78609,4,0.634168
49103509.98,74777.29293,27,1.954385
49105479.84,7.967647,2,0.837359
49113836.93,522582.8496,10,0.447363
49115216.08,7.512436,8,0.386028
49117932.27,1828613.685,72,1.023706
49119021.73,90654.91181,24,1.99119
49121655.78,295115.367,35,0.390289
49129629.63,121683.6136,52,0.372637
49136682.03,141.406861,2,1.270483
49140633.16,218.162396,13,1.55762
49142984.74,81.357373,8,0.915331
49143228.83,41.597265,10,1.258721
49145308.46,11.863047,2,0.675838
49146017.26,1347.295294,2,1.380686
49151000.38,276961.7128,59,0.578567
49154161.38,14653.06459,32,1.940888
49158757.09,2359.140467,17,1.453866
49162161.04,28666.62216,2,1.735494
49166228.76,1005.353146,6,0.645683
49167564.61,20.651971,3,1.477605
49168251.29,2408815.756,19,1.447772
49175966.57,17.659688,53,1.750435
49180552.62,21.782289,14,1.790593
49182865.7,131.122331,11,1.282446
49183568.08,1685440.113,13,0.409836
49187605.01,674248.2279,7,1.018724
49192533.18,296.744308,16,1.789128
49193015.99,3.162509,3,1.497799
49197453.54,3.801813,2,1.714668
49197855.27,529.716594,3,0.839758
49201787.18,81.259884,78,1.762404
49206745.96,45.189825,5,1.309696
49206910.42,790540.0049,2,1.114325
49215327.72,1147.32485,36,0.542247
49216696.02,6356.343346,3,1.39354
49224515.94,10623.83601,34,0.579993
49225320.55,15169.58862,4,1.519006
49226627.21,3.018401,23,0.031802
49229870.21,2148038.015,13,0.85827
49233571.88,4045.673045,74,0.283608
49240643.61,256825.9473,5,0.650045
49241651.97,1200.20673,2,1.058177
49249361.81,266.984609,5,0.70882
49250014.49,5.355487,2,1.037865
49251072.74,977450.5271,2,0.582372
49253128.38,20969.3972,49,1.018025
49254627.97,22043.98384,15,1.98134
49262338.41,87274.56087,6,0.421977
49269802.2,257.84398,15,0.903705
49271178.31,149.212934,26,1.512938
49272070.86,2902.176493,25,1.602694
49282151.54,421.127497,7,1.832154
49287740.37,7872.96236,10,1.593272
49290367.62,884855.5709,4,1.733634
49292358.05,2624200.434,8,0.312186
49299981.69,306739.3088,26,1.657092
49302280.02,13028.76257,2,0.460208
49302779.41,158.783924,31,0.577865
49304421.29,2725.200972,32,0.258486
49308338.66,12519.54093,3,1.242346
49312423.55,39.801569,8,1.493868
49312842.36,460755.0489,3,1.207583
49313807.33,16.090416,4,1.677662
49315079.84,54351.45247,18,0.907125
49315695.77,8.846852,9,1.211638
49316602.59,1246814.35,38,1.926886
49321123.49,133.548922,28,1.447713
49329930.41,14570.78261,53,0.503301
49331909.56,3.435384,5,1.713491
49333222.16,6343.690062,13,0.644939
49335317.26,27.910907,2,0.064541
49339640.62,211695.2373,24,0.191587
49344488.05,506.742806,2,1.973033
49354316,7.547768,24,1.877133
49354614.88,3365.975296,5,0.505934
49360662.1,1400995.755,61,1.460216
49360963.89,143.430129,7,1.998236
49366783.3,164.952287,2,1.770156
49367228.32,19.280756,30,1.83933
49367811.73,2448672.973,3,1.098443
49370194.23,1980.127719,7,1.664764
49371038.12,3.38457,20,1.395143
49371326.56,15404.8413,2,0.684958
49375216.94,4796.602004,58,0.88182
49379578.47,260.124776,12,0.077894
49380974.35,658699.7982,3,1.713092
49387882.95,454.961863,58,1.121227
49389542.95,365.667777,3,0.559985
49389754.81,48.745825,20,1.915854
49394298.81,158.362319,2,0.346611
49396788.29,1777.988673,2,0.077902
49401126.72,57089.67952,6,1.015473
49401831.09,23637.70642,65,1.43588
49409212.74,333.672781,12,0.644842
49411024.1,116.840259,40,0.504451
49414559.84,4348.002289,10,0.872233
49419637.19,1160865.083,3,0.560096
49421114.63,8050.66934,21,0.07469
49426105.95,431296.6553,26,0.330505
49426369.87,158.660377,61,0.957091
49428581.44,8.292444,51,0.698956
49436870.59,59603.57186,46,1.198522
49438979.91,316834.6121,2,1.403989
49450369.56,425.343618,22,1.422669
49451345.39,1631476.6,4,0.953501
49452035.73,822.339241,7,1.462775
49468630.75,113.65327,74,1.759617
49473055.81,2228216.718,5,0.259448
49475679.75,35950.25904,7,1.088879
49477985.2,9857.55999,28,0.392036
49485157.12,1671107.96,3,0.751289
49488725.49,45.697888,43,1.51951
49489896.12,130487.2349,3,1.340138
49490675.2,1651051.651,17,0.244901
49496420.63,11462.43693,31,1.192026
49503431.06,14.231086,26,1.735219
49518290.07,3059893.802,4,0.515729
49519591.96,15914.6314,13,1.040937
49522048.5,78.79945,2,1.365523
49522856.17,2451.688642,48,0.82722
49523084.36,13637.70737,3,1.385481
49526884.89,292791.754,5,0.112324
49528540.3,7.964815,23,1.763002
49538331.9,8252.924525,71,1.253902
49542283.13,16.136631,5,0.933362
49547397.28,111.048354,4,0.172831
49547799.47,4.132737,4,0.178254
49550349.02,1104.980039,12,1.589687
49555376.16,982.980208,12,1.851026
49555823.5,2679201.876,50,1.649023
49555973.02,22.908043,28,0.566474
49558136.51,3786.049027,51,1.647107
49560244.57,61797.69753,17,1.650457
49564015.11,211.964982,3,1.762025
49565208.76,15.313871,11,0.522663
49565917.72,21.257269,2,1.367401
49567466.68,22451.96707,2,0.749441
49568589.71,963683.6915,8,1.194207
49579926.48,21.94809,8,1.323374
49584702.8,3.022594,4,0.965123
49588113.07,43.57711,90,1.78696
49599197.57,57510.79013,15,0.139916
49601217.76,58871.36186,2,1.343062
49601361.17,737.670845,90,0.796472
49602440.6,1302.068965,2,0.367558
49610306.76,1316.378321,2,0.758405
49610375.1,108383.6497,2,1.958683
49612355.09,4.010727,6,0.322215
49613353.5,67696.40703,37,1.571147
49613768.86,94716.67717,35,1.770994
49614627,16393.61235,14,1.835779
49615976.38,4.101167,3,1.555857
49622345.98,113889.9796,3,0.54672
49623101.56,352758.383,31,0.325606
49623669.71,984014.8884,26,1.302758
49631215.68,5385.649877,8,1.806469
49633066.15,40942.94771,2,0.336531
49633647.14,390472.1247,17,0.17377
49646239.82,93.738479,6,0.367074
49653585.55,2788582.441,6,1.760261
49657128.39,76263.1563,2,0.167471
49658065.28,47.305753,63,0.417309
49661777.83,193364.1655,35,0.776128
49665064.39,78.12172,39,0.029168
49667947.95,5.34459,13,1.641276
49676342.7,1460938.675,3,0.901242
49679854.14,240675.3084,12,0.859968
49680096.19,44.630588,2,1.705813
49685772.76,46.679286,3,1.965149
49692065.35,527.800342,41,1.952543
49698883.11,938.935618,7,1.420425
49700367.64,202950.4262,3,1.733321
49700373.83,75.120195,2,1.100142
49700519.38,2471.379073,48,0.107051
49705230.46,96.389234,12,0.916179
49712653.49,17163.65335,16,1.877406
49712686.64,9.124968,2,0.837044
49717573.35,8.116031,15,0.843953
49718176.8,1032.981914,3,1.807956
49718819.67,487189.2763,8,1.374633
49719644.94,1542678.901,3,0.644723
49722851.89,1381.620799,2,0.004734
49724488.92,2961606.477,8,1.274099
49729318.28,642742.8281,9,1.680601
49732330.55,38917.84174,27,1.182162
49733595.93,1067.73196,8,0.297334
49737108.31,1375978.996,2,1.062101
49739814.11,1224637.456,24,0.972754
49748567.83,14.13007,65,1.08175
49752367.03,178674.2287,18,1.638066
49752595.72,84.657822,5,1.323276
49752971.69,429.565815,4,0.692002
49756494.44,58749.13402,8,0.839352
49757719.14,613271.5694,3,0.809686
49765636.75,2574.694413,9,0.055347
49770818.87,471.11652,40,1.714891
49773609.51,186312.0616,7,1.522679
49778379.51,28576.15526,39,1.016454
49782366.9,551872.5882,26,1.523753
49782516.88,1938.624115,3,0.258341
49784680.97,75.715389,5,0.029529
49788024.52,85.213568,17,0.401358
49788774.33,25046.23572,56,0.458723
49792455.56,2496.601362,2,0.320507
49801480.83,2327.287188,49,1.581813
49807961.53,99475.96691,24,0.653934
49809881.46,495544.7252,2,1.865109
49813344.97,241.186982,2,1.987295
49818653.13,202794.2064,3,0.219986
49820570.86,1737.691344,11,1.293251
49822951.29,68187.33738,2,0.737811
49826740.55,4406.202537,4,0.086007
49833609.69,16453.39371,26,0.498755
49835419.4,16473.69998,50,1.429223
49838756.81,1279700.054,7,1.098943
49841597.71,17.335418,10,1.911005
49849042.78,1807.99812,10,0.429021
49866379.75,6410.34676,5,0.536362
49871893.38,864.6585,3,1.842484
49872823.3,3917.416068,4,1.266351
49873232.17,3.793487,3,0.60468
49878740.37,94116.55802,23,1.411805
49881406.04,282718.604,3,1.91932
49881440.58,2053685.897,15,0.688114
49887329.42,6232.746453,18,0.796633
49891536.42,29.355264,85,1.150257
49896850.77,1909.367976,39,0.76154
49900218.03,10429.25103,10,0.145782
49905625.28,5324.037213,2,0.745139
49912125.63,464.482491,9,1.489423
49913372.62,1221369.684,4,0.682537
49914483.41,21990.7108,10,1.427658
49918810.85,1259070.189,22,0.205702
49921620.37,2481.827984,58,1.915944
49927386.13,31.78979,2,0.614888
49929211.79,1852.382685,59,0.113026
49930923.53,109435.5989,2,1.736141
49933601.77,11743.31226,28,1.910277
49933771.59,89.083789,3,1.264288
49935839.27,8.949103,42,0.902117
49939154.18,22598.09336,3,0.960947
49940162.48,8.234072,7,1.30751
49941835.01,120.381645,54,1.509681
49941899.5,62.518678,27,1.437517
49953328.99,33831.09663,7,0.555729
49954265.71,308790.8731,6,1.188517
49957300.55,2490159.242,64,1.249681
49957773.43,540.018685,12,0.569778
49959207.25,856262.6036,4,1.094746
49962176.01,4689.366009,52,0.310423
49972579.79,43.786369,63,0.935919
49977818.61,75.704062,4,1.208452
49979702.88,4.11561,38,1.011456
49984293.25,580.988924,2,1.602561
49994843.71,1896.315138,13,0.682523
50000028.33,129535.9026,12,0.205383
50000857.99,25.234,2,1.414131
50002717.11,1224615.133,47,1.774818
50004061.8,2054.512012,13,0.973344
50009602.22,107648.2902,5,0.449933
50023620.75,134.157498,2,1.170408
50035733.92,236238.5775,6,1.142412
50039866.67,443.014622,2,0.842319
50041169.65,3.33702,89,1.082616
50043385.95,64.875412,6,0.171269
50047143.45,167.9,9,1.388578
50061149.07,59810.28013,35,0.075165
50064320.02,7.775849,2,1.569691
50077608.68,10.517567,90,0.177809
50087112.59,147039.8789,11,0.122169
50090184.65,11006.87949,12,1.557494
50095055.62,15.658701,78,1.418555
50097612.6,73733.04102,11,0.535691
50098292.6,33418.26904,43,1.862108
50100900.95,1703411.766,12,0.943959
50110897.76,5263.067608,40,1.151469
50117820.78,2835993.45,3,1.352751
50118326.55,1127642.726,55,1.660832
50119566.7,224.594086,6,0.451608
50126818.26,5.888687,4,1.916094
50128042.4,1200.913206,67,0.498168
50128131.81,210.638152,8,1.587113
50139455.16,1246536.011,51,0.455188
50141010.78,10.852006,11,1.054441
50147327.15,71.13087,3,1.046202
50148054.46,24459.5994,10,0.12033
50150600.29,122740.4058,2,0.828405
50150816.04,668.206922,5,0.7606
50156417.28,1016.83445,2,0.143334
50157561.35,59269.10719,28,0.501072
50158998.39,943.708607,9,1.790635
50159288.95,55586.04018,14,0.843988
50165064.75,855305.2736,11,0.454966
50167186.2,30.768705,25,1.725444
50167595.98,7.211007,78,0.004199
50169298.35,68738.66804,46,0.705174
50177887,3.676144,6,1.102897
50181821.85,2105.621724,17,1.815733
50185157.38,11.787825,37,1.829692
50192700.86,1766.017966,10,1.642675
50203823.52,58330.66586,6,0.015733
50206106.51,16917.12032,8,0.731075
50209235.15,1574.621158,86,1.587581
50209608.33,15.264236,9,1.030472
50213102.18,804276.4994,2,0.327609
50215890.41,144.143973,4,1.885037
50217703.65,2602045.45,39,1.957617
50219963.77,3050.489224,16,1.914726
50221821.57,477.805876,5,1.150406
50225833.57,2170.759381,4,1.579087
50230023.38,26.384338,55,0.847392
50231256.31,558461.5013,15,1.949392
50232506.05,8167.178573,37,1.017619
50233325.36,4.651217,2,0.806432
50233655.9,2841208.449,5,0.447294
50235987.15,5445.454119,2,1.575358
50248494.81,10.211274,9,1.831152
50249246.7,16046.09046,6,0.809179
50254852.68,12.591857,3,1.998105
50256051.21,175200.932,19,1.509531
50257647.82,30722.30503,3,1.971974
50258660.65,3051.946197,7,1.572929
50259630.5,246529.7443,6,0.485422
50260053.44,5.897291,5,0.540691
50260271.3,2076.002851,13,0.201093
50266479.34,231270.4513,4,1.623608
50269248.46,1441.524171,3,1.268547
50276742.1,607.412441,66,1.088114
50282111.83,197.179084,84,1.176004
50283294.45,2172.55521,15,0.118643
50294055.88,3210646.257,3,1.203793
50295379.55,134015.7608,60,1.885717
50297988.24,722.836202,2,1.402841
50300721.35,259675.8169,7,0.769286
50302623.59,12359.50258,20,1.123568
50308116,135.248096,20,1.598131
50311269.65,377010.8008,5,1.237799
50314200.09,202.003156,3,0.67987
50314982.98,242509.8216,18,1.649861
50316383.57,149.766661,5,0.159527
50317656.45,28568.75821,4,0.713733
50320427.41,7578.543427,10,0.2237
50321084.89,3929.306489,3,0.319978
50322565.61,11130.18417,8,1.74097
50323890.44,32922.58383,29,0.647712
50328606.12,2958781.51,33,1.180825
50331455.59,156.317036,27,1.412061
50331625.43,26.781234,3,0.894342
50333599.64,137.607845,35,1.549321
50333887.03,1158.016164,2,0.717663
50334038.21,5.418927,78,1.403112
50336726.29,1871441.502,6,0.47545
50339652.2,37758.33509,43,0.326788
50342239.37,15.013074,12,1.361324
50342965.49,94.398505,44,1.194946
50347484.1,4039.027916,8,0.599482
50348486.07,107.273767,63,1.436387
50352847.18,36.887409,63,1.290368
50355485.08,8.748632,2,0.607281
50358024.74,152516.0862,5,0.049942
50358318.43,338352.7411,25,1.514662
50359410.12,4.597565,73,0.364299
50360060.45,1274012.939,15,1.498701
50362165.31,4.905285,43,0.930474
50367007.69,1310257.936,31,0.692769
50367015.18,302556.0372,2,0.708052
50369590.01,133.822969,23,0.371628
50376837.25,1028401.902,2,0.155007
50380103.28,900155.6152,2,1.958642
50381438.84,4486.689461,23,1.024921
50384879.77,118819.1475,65,0.259879
50391195.54,17.733302,68,0.36115
50392014.61,28218.8735,30,0.962176
50392855.68,13669.27862,31,1.693425
50393382.31,82.441071,15,1.781757
50398249.93,8575.415923,29,1.878426
50399324.49,228.463034,46,1.319832
50399487.08,279566.3129,13,1.782266
50409840.65,39114.72612,20,1.612422
50412215.56,11210.35295,32,0.533045
50414980.49,17.35313,22,0.085843
50415369.19,169.575395,15,1.275873
50416741.22,532.500184,12,1.041885
50416802.06,2223.410373,47,1.104157
50417330.61,13164.94329,2,1.042105
50422754.27,4.357132,2,1.959041
50425617.14,1212.402386,7,0.232879
50428503.69,3.490624,32,0.052503
50428523.64,51012.32866,2,1.070755
50438706.15,4026.354967,24,1.818684
50448310.42,131005.7027,21,0.223204
50456984.45,265.317134,5,0.168316
50458707.73,4361.941085,28,0.058732
50464173.17,1953.958647,19,1.946323
50468368.44,2079260.223,3,0.642548
50471434.94,551.546554,2,0.223445
50479784.16,34.285928,2,1.528934
50483515.99,391871.0714,16,1.318119
50483840.06,126.001427,8,1.289673
50492017.26,424421.6678,32,1.493549
50496756.53,5.744965,36,0.899219
50500991.03,495750.2267,29,0.634939
50513517.16,877.980603,2,0.160859
50516392.63,1074.576547,2,0.094635
50516564.28,1835886.405,5,0.814614
50518069.55,3263.355533,8,0.826876
50522470.15,33285.13669,4,0.153042
50523894.51,536.700213,84,0.814932
50524036.83,1267.442231,2,0.22246
50528572.15,6216.318454,69,0.58483
50542117.8,89.621567,13,0.742871
50548536.22,3.996444,3,1.229845
50551691.04,788457.9114,2,1.401518
50556908.34,480.753354,5,0.415233
50568312.32,30.835639,3,0.273905
50569442.77,884.00963,42,1.322581
50572425.85,39197.13233,71,1.95975
50574220.64,20.529968,2,1.504004
50576581.19,26.36625,19,1.223822
50578217.76,332547.3531,3,1.944939
50578235.55,3.465554,3,0.404939
50580723.52,1158496.397,13,0.635491
50585447.4,91170.31202,4,0.40693
50589399.16,205225.4855,49,0.790931
50591098.75,852616.7466,25,0.529789
50593079.93,708997.5317,5,1.577089
50596324.61,161100.9698,51,1.209651
50609923.66,11.154508,61,1.152946
50612352.75,326112.3049,3,1.532806
50612809.76,10.206672,44,1.475526
50616077.87,398.687516,6,0.201166
50616436.92,31858.76225,10,0.50579
50619908.53,24146.24066,3,0.484105
50625108.66,114.915936,5,0.272163
50626072.21,20188.1312,21,1.826132
50627262.81,176762.7314,10,1.0981
50627361.67,1428335.696,53,0.717724
50629803.02,112.871706,25,0.005746
50636116.63,528.968876,3,0.804305
50639201.68,18288.87468,52,1.517387
50640370.29,3971.19968,6,0.775829
50641158.56,11.793109,3,0.572023
50642169.39,108.409124,15,1.255522
50643784.86,16.816584,52,0.673678
50647050.56,3137.905315,10,1.104823
50654646.5,2007222.335,11,1.978683
50658932.36,53663.36495,3,1.378602
50660323.33,2607.537,3,1.782168
50660938.11,21700.35076,2,0.852334
50662451,6.45755,6,1.051158
50664743.83,1034593.677,56,0.03345
50665545.83,18.218395,8,0.647187
50671970.47,15672.74163,41,0.797697
50672277.15,7.90451,36,0.21294
50674267.66,1515570.471,15,1.191244
50674764.9,88.421208,7,0.515938
50675465,144825.8187,22,1.420085
50681941.38,3330.549233,64,1.1808
50693041.98,99197.10944,8,1.72955
50694049.01,154642.6453,3,1.081837
50700065.37,13.041446,43,1.555652
50705628.35,23450.04996,71,1.257083
50706803.79,1488.764625,22,0.799637
50709426.1,6789.76924,20,0.786697
50711918.73,1263.224629,57,1.865608
50722959.42,39198.97876,2,0.518256
50723076.54,1304.04196,5,1.597246
50735329.24,3.050535,48,1.948739
50736274.39,42739.51617,2,0.881952
50741353.29,962922.554,19,1.787393
50742176.6,612.983037,28,1.36831
50753430.52,72684.58857,89,0.239016
50758706.57,9.981362,7,1.096643
50760277.33,9264.466345,54,0.993374
50762582.73,110.003184,3,1.184338
50766464.28,286680.6617,16,1.943344
50766764.05,118238.746,2,1.315301
50769813.57,48569.50896,3,0.827945
50776266.69,20150.84959,59,1.158342
50777095.76,60.648061,31,1.348941
50781146.67,42.359086,80,1.106013
50782531.11,626951.6825,16,0.568419
50786434.76,49.585939,16,0.854786
50796269.43,374433.1345,13,0.461978
50799702.22,659.041897,56,0.552944
50808761.92,7.376973,3,1.668971
50809143.62,23.19639,66,1.736494
50810326.05,5486.572728,14,0.639428
50813232.51,23784.55464,2,0.096553
50813655.33,13.413883,63,0.884646
50819718.71,252009.9581,27,0.134919
50820993.27,21.515537,3,1.753806
50821375.94,139565.8801,2,1.651157
50822052.84,5295.739093,3,0.809475
50839741.13,348381.9438,10,0.065071
50841659.63,1049208.666,88,0.987831
50845484.06,32986.86643,3,0.120389
50850067.36,106688.1351,53,0.850269
50850614.3,260.551432,7,1.956019
50861401.35,206819.96,22,0.453843
50863535.45,76.718964,2,0.090586
50863779.63,17041.12981,3,1.854471
50865897.38,112.754527,35,1.441444
50868162.49,2807266.369,2,0.800975
50869377.5,104.2224,28,0.218823
50869815.01,25.751908,2,1.132913
50874775.42,13.546612,16,0.571789
50875219.17,62.319933,33,0.128694
50875619.95,14224.74719,7,1.352939
50876729.01,47.341513,5,1.604434
50877812.07,3490.362293,47,0.936198
50886306.2,389.760145,33,0.24392
50892837.95,464.827974,2,1.536183
50898837.94,24680.19451,50,1.908477
50914161.36,382050.4661,5,0.837199
50915655.31,22.826606,26,1.939816
50919631.62,52439.79007,8,0.347018
50928742.43,112.716735,11,1.689978
50931622.98,3195753.873,29,0.9248
50934866.13,22260.13634,7,0.522115
50942033.49,134.143711,8,0.899008
50942165.11,12.182879,44,1.3668
50943003.66,3.119915,33,0.484087
50943203.62,240.000691,8,0.930237
50943895.3,843615.2648,3,1.130968
50944166.82,1866521.295,2,0.679961
50945938.71,2001.472037,10,0.084451
50951797.69,3.223992,2,0.047926
50960234.83,233151.7246,23,1.724349
50960729.45,221615.9747,6,0.609562
50962957.88,16.990305,3,1.372093
50965110.89,14668.68853,19,1.090117
50965593.56,22.968167,7,0.729448
50969392.05,6344.537222,3,0.70838
50969828.2,1417.346018,6,1.147348
50972713.26,1385.431267,2,1.608334
50976056.47,301.65701,51,1.114223
50978070.22,11.420883,17,0.421787
50979969.11,9.320325,35,1.997296
50980052.94,314.999952,89,0.340005
50982000.57,6.211973,2,1.913091
50984884.28,711.893962,2,1.09714
50985603.72,1263400.708,11,1.368475
50987705.99,90.757775,14,0.351408
50992886.39,109260.5709,12,0.02732
50992942.92,2840212.756,2,1.961848
50993817.98,6514.954551,3,1.819602
50994432.78,372.590974,59,1.811104
51002446.58,65742.03106,42,1.258948
51006462.88,34.858155,19,1.801218
51014328.07,17.45873,2,1.284529
51014846.23,18094.50395,2,1.901475
51019157.64,75179.62407,3,1.004646
51020558.05,341.376437,85,1.143307
51021000.69,34163.99985,77,1.415421
51024480.69,4.158197,9,0.03351
51025130.31,16.216223,2,1.875048
51030896.65,200878.5716,6,0.642563
51030907.53,14733.04945,9,0.313318
51038379,289685.7693,8,0.204781
51039619.84,2583720.401,2,1.330875
51043078.37,4.796512,25,1.696686
51044642.4,37312.9894,3,1.378094
51044874.81,617514.0089,7,0.65052
51051149.01,264.30852,39,1.287681
51051415.03,117841.4284,4,0.761485
51052648.79,9.266403,46,1.541979
51054813.56,21.473221,34,0.502913
51055459.54,706198.137,21,0.005202
51059846.39,1382078.419,8,1.397944
51061292.31,494420.8902,14,0.946202
51070854.18,775.615835,4,0.737484
51077901.82,7.999456,49,1.957392
51079635.51,3907.451056,84,0.776482
51079730.96,63.008727,20,1.282216
51084762.26,1152427.824,3,1.389746
51087759.79,418.455605,9,0.016937
51087773.58,8.249967,3,0.529942
51104503.45,750.733443,11,1.739289
51108126.02,2294.631817,56,0.673199
51109577.81,221.937797,2,0.632684
51113698.23,6479.176899,52,0.932234
51116115.55,699801.8659,16,1.975477
51119050.58,2609455.004,79,1.317072
51122141.48,31808.06754,19,1.847641
51135448.31,141.796628,2,1.827568
51135894.2,8640.272838,64,1.929434
51136362.59,130.124546,8,1.499766
51137661.49,96.326414,17,0.58228
51139913.16,68366.33026,3,0.988603
51142544.93,886336.9902,2,0.231642
51144421.93,20.36864,2,1.194957
51145560.49,2285.955451,17,1.28949
51147880,4076.133704,25,1.910993
51150657.99,23275.21829,11,0.153813
51151634.17,12732.06911,20,1.953386
51163069.48,1489.166581,2,0.169236
51163713.49,32405.86092,24,1.877013
51164708.15,28851.50734,29,0.752349
51170587.49,708958.7105,41,1.79639
51178890.3,382.355409,10,1.22124
51181869.35,487.989438,2,0.164917
51189207.73,15.912595,35,0.245951
51192847.42,1729568.851,51,0.103773
51199740.44,212942.2225,13,1.762363
51200278.41,7.527431,2,1.360682
51200586.78,138534.2254,5,0.810229
51201642.11,309227.3808,30,1.530314
51209938.82,678006.3407,2,1.763754
51214948.21,77.265818,77,0.220281
51215486.95,94.839631,2,0.818332
51220064.36,121.244623,3,0.677045
51226446.96,102.231922,26,0.946281
51234391.87,57.012009,10,1.703416
51237565.86,1503482.08,49,0.869844
51238036.62,34387.02491,2,1.675245
51241741.91,46682.69935,2,0.86862
51248115.49,52713.28738,6,0.712499
51252128.79,3930.93538,4,0.070079
51252291.57,20.232411,3,0.887272
51258300,382942.1278,67,0.084072
51259260.18,1011914.322,73,1.637575
51260330.37,29.341777,8,1.532855
51262406.05,1183856.984,4,1.841446
51266133.65,80.636718,37,1.276898
51266959.3,11378.61349,7,1.980565
51270168.65,31.238166,53,0.662309
51276491.96,10.525773,2,0.231714
51276939.43,414137.8274,2,0.654163
51278327.37,601375.6041,12,1.945636
51278985.28,242.1495,2,1.254875
51283094.29,980.349915,12,1.433028
51284970.96,14.753323,14,0.931402
51285810.75,18700.70101,12,1.824011
51288631.31,180100.0346,15,1.036224
51294009.71,41.822746,89,1.516613
